Sample,Modality,Method,Burden,MAE,Cosine,Top_Process_Truth,Top_Process_Pred,Top1_Process_Match,Modal_Mass_Error
SIM-0029,SBS,Separate UGA NNLS,2061,0.0010125280921613109,0.9999868551332124,10,10,1.0,
SIM-0029,DBS,Separate categorical NNLS,72,0.004496978967122306,0.9993850228276987,10,10,1.0,
SIM-0029,DBS,Separate UGA NNLS,72,0.0019515744963712613,0.9998802782401962,10,10,1.0,
SIM-0029,ID,Separate categorical NNLS,49,0.0009735734052989635,0.9999619698211815,10,10,1.0,
SIM-0029,ID,Separate UGA NNLS,49,0.006802404042424724,0.9993350884877776,10,10,1.0,
SIM-0029,SBS,Naive pooled UGA NNLS,2061,0.001440890535553431,0.9999775648551201,10,10,1.0,0.004461793111722234
SIM-0029,DBS,Naive pooled UGA NNLS,72,0.025462962962962975,0.9827754006989863,10,10,1.0,0.0021062087614721475
SIM-0029,ID,Naive pooled UGA NNLS,49,0.04681910296470695,0.9134917806217179,10,10,1.0,0.006568001873194354
SIM-0030,SBS,Separate categorical NNLS,550,0.0021505171755874775,0.9997739317499132,1,1,1.0,
SIM-0030,SBS,Separate UGA NNLS,550,0.002155841819079141,0.9998206916461779,1,1,1.0,
SIM-0030,DBS,Separate categorical NNLS,34,0.006307399355595554,0.9969611044060487,1,1,1.0,
SIM-0030,DBS,Separate UGA NNLS,34,0.004981728959706773,0.9990508194602834,1,1,1.0,
SIM-0030,ID,Separate categorical NNLS,80,0.0091189818641438,0.9941772902797683,9,9,1.0,
SIM-0030,ID,Separate UGA NNLS,80,0.0048204883545201254,0.9992450028043053,9,9,1.0,
SIM-0030,SBS,Naive pooled UGA NNLS,550,0.002881679195700133,0.9996298488343869,1,1,1.0,0.0002461841306660162
SIM-0030,DBS,Naive pooled UGA NNLS,34,0.0348612451211814,0.9494660456894187,1,1,1.0,0.014114299275154979
SIM-0030,ID,Naive pooled UGA NNLS,80,0.009614740846111546,0.9957763953387686,9,1,0.0,0.014360483405821037
SIM-0031,SBS,Separate categorical NNLS,969,0.003241129156826544,0.9991718928495368,9,9,1.0,
SIM-0031,SBS,Separate UGA NNLS,969,0.0007560353088172494,0.9999700218188261,9,9,1.0,
SIM-0031,DBS,Separate categorical NNLS,40,0.009950304401523896,0.9923269288618444,9,9,1.0,
SIM-0031,DBS,Separate UGA NNLS,40,0.00479219540399983,0.9989258159208516,9,9,1.0,
SIM-0031,ID,Separate categorical NNLS,150,0.005536934853808522,0.9982912531387669,2,2,1.0,
SIM-0031,ID,Separate UGA NNLS,150,0.0030083714094434506,0.9995844051112447,2,2,1.0,
SIM-0031,SBS,Naive pooled UGA NNLS,969,0.0032817937639369565,0.9993368532934704,9,9,1.0,0.0002207640385790688
SIM-0031,DBS,Naive pooled UGA NNLS,40,0.03333333333333334,0.9273630297866648,9,9,1.0,0.00029802403136725
SIM-0031,ID,Naive pooled UGA NNLS,150,0.01365353042102324,0.9914989616550672,2,2,1.0,0.0005187880699463743
SIM-0032,SBS,Separate categorical NNLS,1396,0.0031632085281795234,0.9998108133751246,8,8,1.0,
SIM-0032,SBS,Separate UGA NNLS,1396,0.0010254102228350124,0.9999822503185479,8,8,1.0,
SIM-0032,DBS,Separate categorical NNLS,87,0.011852208315628417,0.9970593509862303,8,8,1.0,
SIM-0032,DBS,Separate UGA NNLS,87,0.002543717572933674,0.9998425532812724,8,8,1.0,
SIM-0032,ID,Separate categorical NNLS,172,0.0024754009551088466,0.9999097236328199,8,8,1.0,
SIM-0032,ID,Separate UGA NNLS,172,0.0018572991158179507,0.9999338559150796,8,8,1.0,
SIM-0032,SBS,Naive pooled UGA NNLS,1396,0.0024418576777241225,0.9999636866420679,8,8,1.0,0.0034810997498980756
SIM-0032,DBS,Naive pooled UGA NNLS,87,0.021642983712026196,0.9932989594792542,8,8,1.0,0.0019016759350174786
SIM-0032,ID,Naive pooled UGA NNLS,172,0.009998211369958444,0.9980990279506147,8,8,1.0,0.001579423814880604
SIM-0033,SBS,Separate categorical NNLS,946,0.0027430941593918072,0.9999041148782704,8,8,1.0,
SIM-0033,SBS,Separate UGA NNLS,946,0.0013189835566891994,0.999961979388438,8,8,1.0,
SIM-0033,DBS,Separate categorical NNLS,66,0.0034794840849382905,0.9995721198130537,8,8,1.0,
SIM-0033,DBS,Separate UGA NNLS,66,0.003671308871122759,0.9997780304927545,8,8,1.0,
SIM-0033,ID,Separate categorical NNLS,129,0.0013012249862133366,0.9999158641472732,8,8,1.0,
SIM-0033,ID,Separate UGA NNLS,129,0.0020060758273110053,0.9999328553477067,8,8,1.0,
SIM-0033,SBS,Naive pooled UGA NNLS,946,0.0017468371335200954,0.9999107536932983,8,8,1.0,0.001167418463152492
SIM-0033,DBS,Naive pooled UGA NNLS,66,0.006664687168554933,0.9980483271282435,8,8,1.0,6.397412945780695e-05
SIM-0033,ID,Naive pooled UGA NNLS,129,0.013785553550541863,0.9907347668350408,8,8,1.0,0.001103444333694456
SIM-0034,SBS,Separate categorical NNLS,808,0.002608130691436578,0.9998209638808668,6,6,1.0,
SIM-0034,SBS,Separate UGA NNLS,808,0.0019408808070115466,0.9999093181386233,6,6,1.0,
SIM-0034,DBS,Separate categorical NNLS,66,0.005331999842985303,0.9986559919676052,6,6,1.0,
SIM-0034,DBS,Separate UGA NNLS,66,0.0028570859888196833,0.9997004301326985,6,6,1.0,
SIM-0034,ID,Separate categorical NNLS,75,0.005271142862942655,0.9989535952773616,6,6,1.0,
SIM-0034,ID,Separate UGA NNLS,75,0.004350224702702553,0.9995110196615222,6,6,1.0,
SIM-0034,SBS,Naive pooled UGA NNLS,808,0.0029307861101112672,0.9998161131493446,6,6,1.0,0.009943642455561008
SIM-0034,DBS,Naive pooled UGA NNLS,66,0.01693897544195167,0.9849983471955531,6,6,1.0,0.0022336218273627667
SIM-0034,ID,Naive pooled UGA NNLS,75,0.022217657030620067,0.9906901733112233,6,6,1.0,0.007710020628198214
SIM-0035,SBS,Separate categorical NNLS,1525,0.003456401942940291,0.9995822900140047,1,1,1.0,
SIM-0035,SBS,Separate UGA NNLS,1525,0.0011941824577806444,0.99996541945399,1,1,1.0,
SIM-0035,DBS,Separate categorical NNLS,139,0.02884871751288053,0.9474446436977644,1,1,1.0,
SIM-0035,DBS,Separate UGA NNLS,139,0.0017304683981616581,0.9998807797095332,1,1,1.0,
SIM-0035,ID,Separate categorical NNLS,66,0.008421150558259859,0.9984538877692947,1,1,1.0,
SIM-0035,ID,Separate UGA NNLS,66,0.006097899715748943,0.9991887964733941,1,1,1.0,
SIM-0035,SBS,Naive pooled UGA NNLS,1525,0.002505082203359652,0.9998424326706596,1,1,1.0,0.006930125331460313
SIM-0035,DBS,Naive pooled UGA NNLS,139,0.023225435456956087,0.9824925655470792,1,1,1.0,0.004596561606656793
SIM-0035,ID,Naive pooled UGA NNLS,66,0.035472809400526904,0.9601729569323023,1,1,1.0,0.011526686938116947
SIM-0036,SBS,Separate categorical NNLS,872,0.002656091682383365,0.9996946133971952,10,10,1.0,
SIM-0036,SBS,Separate UGA NNLS,872,0.0010620349907363598,0.9999630850259069,10,10,1.0,
SIM-0036,DBS,Separate categorical NNLS,40,0.02444569456264682,0.967671796781825,10,10,1.0,
SIM-0036,DBS,Separate UGA NNLS,40,0.007364002609227265,0.9971683522181337,10,10,1.0,
SIM-0036,ID,Separate categorical NNLS,90,0.006054803419416912,0.9977646769216609,3,3,1.0,
SIM-0036,ID,Separate UGA NNLS,90,0.005925851422189779,0.9984831185136839,3,3,1.0,
SIM-0036,SBS,Naive pooled UGA NNLS,872,0.006183369678628433,0.9977888440579622,10,10,1.0,0.006612529294439562
SIM-0036,DBS,Naive pooled UGA NNLS,40,0.04381304457963219,0.8825574098118747,10,10,1.0,0.00027243743636028855
SIM-0036,ID,Naive pooled UGA NNLS,90,0.03888888888888888,0.9443133489553848,3,10,0.0,0.00688496673079976
SIM-0037,SBS,Separate categorical NNLS,1289,0.001469785055449889,0.9999828562746935,11,11,1.0,
SIM-0037,SBS,Separate UGA NNLS,1289,0.0016802458945453774,0.9999491039896448,11,11,1.0,
SIM-0037,DBS,Separate categorical NNLS,144,0.010361312713298829,0.9955572011259773,11,11,1.0,
SIM-0037,DBS,Separate UGA NNLS,144,0.0032430966747900615,0.9998491244961601,11,11,1.0,
SIM-0037,ID,Separate categorical NNLS,114,0.0064206864378001825,0.9986786686744948,11,11,1.0,
SIM-0037,ID,Separate UGA NNLS,114,0.003447999338877076,0.9998045907783214,11,11,1.0,
SIM-0037,SBS,Naive pooled UGA NNLS,1289,0.0016527706735778474,0.9999400286043991,11,11,1.0,0.0016051586018565045
SIM-0037,DBS,Naive pooled UGA NNLS,144,0.005787037037037035,0.9992048319004128,11,11,1.0,0.0014487603553460932
SIM-0037,ID,Naive pooled UGA NNLS,114,0.010538313357136092,0.996638420581029,11,11,1.0,0.0030539189572025005
SIM-0038,SBS,Separate categorical NNLS,1706,0.002103286217990228,0.999942562154411,11,11,1.0,
SIM-0038,SBS,Separate UGA NNLS,1706,0.0014168334145280546,0.999979297929669,11,11,1.0,
SIM-0038,DBS,Separate categorical NNLS,49,0.0125997970798534,0.9989226829159124,11,11,1.0,
SIM-0038,DBS,Separate UGA NNLS,49,0.0044820763473560005,0.9998050017444158,11,11,1.0,
SIM-0038,ID,Separate categorical NNLS,189,0.005561952984302394,0.9998089098735891,11,11,1.0,
SIM-0038,ID,Separate UGA NNLS,189,0.004857574516913701,0.9998333389660718,11,11,1.0,
SIM-0038,SBS,Naive pooled UGA NNLS,1706,0.0017827139233203948,0.9999754867782711,11,11,1.0,0.0040228724611764966
SIM-0038,DBS,Naive pooled UGA NNLS,49,0.01370879215096058,0.9973748675290666,11,11,1.0,0.0012492100737458468
SIM-0038,ID,Naive pooled UGA NNLS,189,0.011833786044959703,0.9990150396597892,11,11,1.0,0.0027736623874308752
SIM-0039,SBS,Separate categorical NNLS,1124,0.0017355359716044827,0.9999705495037454,9,9,1.0,
SIM-0039,SBS,Separate UGA NNLS,1124,0.001092771403864278,0.9999904103071527,9,9,1.0,
SIM-0039,DBS,Separate categorical NNLS,91,0.00454011995665438,0.9997273459426693,9,9,1.0,
SIM-0039,DBS,Separate UGA NNLS,91,0.005276303379515983,0.9998074391192586,9,9,1.0,
SIM-0039,ID,Separate categorical NNLS,103,0.005490850036490943,0.9994618085320022,9,9,1.0,
SIM-0039,ID,Separate UGA NNLS,103,0.0016161246500087584,0.9999542061958229,9,9,1.0,
SIM-0039,SBS,Naive pooled UGA NNLS,1124,0.0027389171102049623,0.999943700470731,9,9,1.0,0.008814268202600006
SIM-0039,DBS,Naive pooled UGA NNLS,91,0.015229555079757226,0.9976368846981373,9,9,1.0,0.00019499739158079787
SIM-0039,ID,Naive pooled UGA NNLS,103,0.02484849746077389,0.9913566666746174,9,9,1.0,0.009009265594180721
SIM-0040,SBS,Separate categorical NNLS,1257,0.004161583614304703,0.9996272321906554,7,7,1.0,
SIM-0040,SBS,Separate UGA NNLS,1257,0.0010287897167897229,0.9999744594049571,7,7,1.0,
SIM-0040,DBS,Separate categorical NNLS,51,0.008439835890279163,0.9971775089714836,7,7,1.0,
SIM-0040,DBS,Separate UGA NNLS,51,0.0018526273060761496,0.9998895557088803,7,7,1.0,
SIM-0040,ID,Separate categorical NNLS,116,0.00466235877250169,0.9995329178362189,7,7,1.0,
SIM-0040,ID,Separate UGA NNLS,116,0.005372155427934278,0.9995971649362968,7,7,1.0,
SIM-0040,SBS,Naive pooled UGA NNLS,1257,0.004092245698629629,0.9996734892171302,7,7,1.0,0.002338119480357226
SIM-0040,DBS,Naive pooled UGA NNLS,51,0.03621553984885922,0.9689920258499772,7,7,1.0,0.0016307434128644202
SIM-0040,ID,Naive pooled UGA NNLS,116,0.018191680384005152,0.9882210960775034,7,7,1.0,0.003968862893221972
SIM-0041,SBS,Separate categorical NNLS,1128,0.0009601037132623197,0.9999797967281561,5,5,1.0,
SIM-0041,SBS,Separate UGA NNLS,1128,0.0016244756705033486,0.9999492026932184,5,5,1.0,
SIM-0041,DBS,Separate categorical NNLS,40,0.00714958996035784,0.998700977152124,5,5,1.0,
SIM-0041,DBS,Separate UGA NNLS,40,0.006278455807431346,0.9993703270143554,5,5,1.0,
SIM-0041,ID,Separate categorical NNLS,80,0.011388552233122365,0.9970060634497108,5,5,1.0,
SIM-0041,ID,Separate UGA NNLS,80,0.0038846347063941546,0.9996814146271729,5,5,1.0,
SIM-0041,SBS,Naive pooled UGA NNLS,1128,0.0016918621428231452,0.9999328033264331,5,5,1.0,0.0022038695686088516
SIM-0041,DBS,Naive pooled UGA NNLS,40,0.052070768502128946,0.8721807389628771,5,5,1.0,0.003454559417992435
SIM-0041,ID,Naive pooled UGA NNLS,80,0.01635574609992507,0.9901434929145462,5,5,1.0,0.0012506898493837293
SIM-0042,SBS,Separate categorical NNLS,1522,0.0014843685500265432,0.9999528300414152,3,3,1.0,
SIM-0042,SBS,Separate UGA NNLS,1522,0.00134918615543072,0.9999710606492076,3,3,1.0,
SIM-0042,DBS,Separate categorical NNLS,153,0.0014517149766669374,0.9999175111851165,3,3,1.0,
SIM-0042,DBS,Separate UGA NNLS,153,0.004128399652110477,0.9997022577722173,3,3,1.0,
SIM-0042,ID,Separate categorical NNLS,70,0.002573509564574895,0.9997336860196524,3,3,1.0,
SIM-0042,ID,Separate UGA NNLS,70,0.0034050420668325456,0.9996607430021431,3,3,1.0,
SIM-0042,SBS,Naive pooled UGA NNLS,1522,0.0031516786044764895,0.9998646841819898,3,3,1.0,0.0023465744935857735
SIM-0042,DBS,Naive pooled UGA NNLS,153,0.00954399217772544,0.9969901968060293,3,3,1.0,0.0030871174984761357
SIM-0042,ID,Naive pooled UGA NNLS,70,0.039880378844901164,0.9245650193059971,3,3,1.0,0.005433691992061958
SIM-0043,SBS,Separate categorical NNLS,938,0.004588162322675953,0.9996051027494244,12,12,1.0,
SIM-0043,SBS,Separate UGA NNLS,938,0.0030362644333999447,0.9998758217871732,12,12,1.0,
SIM-0043,DBS,Separate categorical NNLS,149,0.00211474408537167,0.9999481402285444,12,12,1.0,
SIM-0043,DBS,Separate UGA NNLS,149,0.003844155352140924,0.9998005306717201,12,12,1.0,
SIM-0043,ID,Separate categorical NNLS,36,0.009092019283555814,0.9984392745103146,12,12,1.0,
SIM-0043,ID,Separate UGA NNLS,36,0.0017514200988024665,0.9999345382543868,12,12,1.0,
SIM-0043,SBS,Naive pooled UGA NNLS,938,0.004035477706543883,0.9997457347637257,12,12,1.0,0.004083315310724811
SIM-0043,DBS,Naive pooled UGA NNLS,149,0.010075752553351176,0.9976685669004738,12,12,1.0,0.001933985325564186
SIM-0043,ID,Naive pooled UGA NNLS,36,0.02749502853435122,0.985556869510156,12,12,1.0,0.006017300636288983
SIM-0044,SBS,Separate categorical NNLS,1135,0.0028488308923712816,0.9996807227272455,10,10,1.0,
SIM-0044,SBS,Separate UGA NNLS,1135,0.0011534300422430708,0.9999616764560351,10,10,1.0,
SIM-0044,DBS,Separate categorical NNLS,87,0.014375064770049193,0.9890079773598637,5,5,1.0,
SIM-0044,DBS,Separate UGA NNLS,87,0.002216220482381595,0.9996967071647477,5,5,1.0,
SIM-0044,ID,Separate categorical NNLS,248,0.0034682333285810736,0.9994016551542668,10,10,1.0,
SIM-0044,ID,Separate UGA NNLS,248,0.0027759721814712627,0.9998091577498365,10,10,1.0,
SIM-0044,SBS,Naive pooled UGA NNLS,1135,0.0023158430586315694,0.9997285327906911,10,10,1.0,0.003979716985408666
SIM-0044,DBS,Naive pooled UGA NNLS,87,0.012841544401033444,0.9877356131194572,5,1,0.0,0.0074639002783210215
SIM-0044,ID,Naive pooled UGA NNLS,248,0.008298595271299385,0.9965670345576761,10,5,0.0,0.0034841832929125016
SIM-0045,SBS,Separate categorical NNLS,1026,0.0021532922860669304,0.9998905077824227,2,2,1.0,
SIM-0045,SBS,Separate UGA NNLS,1026,0.0014325522612445912,0.9999687187472751,2,2,1.0,
SIM-0045,DBS,Separate categorical NNLS,39,0.006819717297190441,0.9977532898949715,2,2,1.0,
SIM-0045,DBS,Separate UGA NNLS,39,0.003065318569032782,0.9996708212693427,2,2,1.0,
SIM-0045,ID,Separate categorical NNLS,116,0.005304430113016719,0.9994482750118647,2,2,1.0,
SIM-0045,ID,Separate UGA NNLS,116,0.002704775268623488,0.9998273259469345,2,2,1.0,
SIM-0045,SBS,Naive pooled UGA NNLS,1026,0.002315572709290624,0.999875427097975,2,2,1.0,0.0048495863561738295
SIM-0045,DBS,Naive pooled UGA NNLS,39,0.04474334703813024,0.9065175531923116,2,2,1.0,0.0065961534104453205
SIM-0045,ID,Naive pooled UGA NNLS,116,0.024461914795647178,0.9873492027385848,2,2,1.0,0.0017465670542712447
SIM-0046,SBS,Separate categorical NNLS,1999,0.002408610386493662,0.999851668085544,10,10,1.0,
SIM-0046,SBS,Separate UGA NNLS,1999,0.0015516831258577833,0.9999496164308661,10,10,1.0,
SIM-0046,DBS,Separate categorical NNLS,34,0.004901960784313718,0.9985919061472467,10,10,1.0,
SIM-0046,DBS,Separate UGA NNLS,34,0.006809516407517734,0.9987534186154745,10,10,1.0,
SIM-0046,ID,Separate categorical NNLS,66,0.0018448177569435145,0.9998771510687053,10,10,1.0,
SIM-0046,ID,Separate UGA NNLS,66,0.005119444047442384,0.9991587265045851,10,10,1.0,
SIM-0046,SBS,Naive pooled UGA NNLS,1999,0.0022776855943942467,0.9999053582104814,10,10,1.0,0.001145804946888096
SIM-0046,DBS,Naive pooled UGA NNLS,34,0.05696750476058036,0.9328127903712251,10,10,1.0,0.002373275733293812
SIM-0046,ID,Naive pooled UGA NNLS,66,0.054239199715627,0.8394508990173772,10,10,1.0,0.0012274707864054837
SIM-0047,SBS,Separate categorical NNLS,1024,0.0029802237148853455,0.9999082914493861,5,5,1.0,
SIM-0047,SBS,Separate UGA NNLS,1024,0.001181373671801257,0.9999809938081473,5,5,1.0,
SIM-0047,DBS,Separate categorical NNLS,44,0.004993365784145491,0.9997213634050974,5,5,1.0,
SIM-0047,DBS,Separate UGA NNLS,44,0.003924840095764412,0.9996774024275162,5,5,1.0,
SIM-0047,ID,Separate categorical NNLS,102,0.007033221764149081,0.9991388772004768,5,5,1.0,
SIM-0047,ID,Separate UGA NNLS,102,0.00364682836042767,0.9997603396538566,5,5,1.0,
SIM-0047,SBS,Naive pooled UGA NNLS,1024,0.003966433758545104,0.9997877370118431,5,5,1.0,0.013603165857858146
SIM-0047,DBS,Naive pooled UGA NNLS,44,0.018334410685421347,0.9913555299235031,5,5,1.0,0.0010795621490177001
SIM-0047,ID,Naive pooled UGA NNLS,102,0.034629944621673604,0.982280046416355,5,5,1.0,0.01252360370884055
SIM-0048,SBS,Separate categorical NNLS,1238,0.005751506563038613,0.9981332238961672,2,2,1.0,
SIM-0048,SBS,Separate UGA NNLS,1238,0.0018204759386363661,0.9999406472322965,2,2,1.0,
SIM-0048,DBS,Separate categorical NNLS,110,0.003974166651789881,0.9994790595830573,2,2,1.0,
SIM-0048,DBS,Separate UGA NNLS,110,0.0034872368744165907,0.9997262391131685,2,2,1.0,
SIM-0048,ID,Separate categorical NNLS,52,0.0036378010366996025,0.9994802404011497,2,2,1.0,
SIM-0048,ID,Separate UGA NNLS,52,0.0030008384817214254,0.9996083207023209,2,2,1.0,
SIM-0048,SBS,Naive pooled UGA NNLS,1238,0.006587940764455495,0.998143115348589,2,2,1.0,0.0030991472799347664
SIM-0048,DBS,Naive pooled UGA NNLS,110,0.06212121212121211,0.90339110999463,2,2,1.0,0.003521810994990479
SIM-0048,ID,Naive pooled UGA NNLS,52,0.05488080913922886,0.8746520845349736,2,2,1.0,0.006620958274925266
SIM-0049,SBS,Separate categorical NNLS,550,0.0029048610797279377,0.999843017419896,4,4,1.0,
SIM-0049,SBS,Separate UGA NNLS,550,0.0013771004717641068,0.9999676602415047,4,4,1.0,
SIM-0049,DBS,Separate categorical NNLS,103,0.006023331840037705,0.9991626681384045,4,4,1.0,
SIM-0049,DBS,Separate UGA NNLS,103,0.004680378924873483,0.9994707293539276,4,4,1.0,
SIM-0049,ID,Separate categorical NNLS,79,0.0016001544161244215,0.999949204020795,4,4,1.0,
SIM-0049,ID,Separate UGA NNLS,79,0.0019312135049469289,0.999887817990363,4,4,1.0,
SIM-0049,SBS,Naive pooled UGA NNLS,550,0.006737659275748564,0.9988694676693193,4,4,1.0,0.015005383927828242
SIM-0049,DBS,Naive pooled UGA NNLS,103,0.007960034366626513,0.9988130939823269,4,4,1.0,0.004524765111864476
SIM-0049,ID,Naive pooled UGA NNLS,79,0.025261464758249086,0.9824444734977293,4,4,1.0,0.01953014903969298
SIM-0050,SBS,Separate categorical NNLS,620,0.005662259465322717,0.9992165898628722,9,9,1.0,
SIM-0050,SBS,Separate UGA NNLS,620,0.0005931304586075806,0.9999933506087022,9,9,1.0,
SIM-0050,DBS,Separate categorical NNLS,36,0.0037978066558861556,0.9996013081555748,9,9,1.0,
SIM-0050,DBS,Separate UGA NNLS,36,0.0051876160222737696,0.9993672431786093,9,9,1.0,
SIM-0050,ID,Separate categorical NNLS,157,0.005799168054620865,0.9993771136065692,9,9,1.0,
SIM-0050,ID,Separate UGA NNLS,157,0.0028392610985401166,0.9998488839814682,9,9,1.0,
SIM-0050,SBS,Naive pooled UGA NNLS,620,0.00532974796937755,0.9995919591409259,9,9,1.0,0.00314634454088758
SIM-0050,DBS,Naive pooled UGA NNLS,36,0.04278948527197565,0.9087820285385736,9,9,1.0,0.004178737629415882
SIM-0050,ID,Naive pooled UGA NNLS,157,0.012123160750492563,0.997674401887859,9,9,1.0,0.0073250821703034485
SIM-0051,SBS,Separate categorical NNLS,952,0.005472078553609528,0.998926913414214,7,7,1.0,
SIM-0051,SBS,Separate UGA NNLS,952,0.0009142110041204335,0.9999858600650874,7,7,1.0,
SIM-0051,DBS,Separate categorical NNLS,48,0.0036973874987159907,0.9993644215758254,7,7,1.0,
SIM-0051,DBS,Separate UGA NNLS,48,0.001368460406902914,0.9999451977567247,7,7,1.0,
SIM-0051,ID,Separate categorical NNLS,99,0.007281830467527825,0.9987086579864082,7,7,1.0,
SIM-0051,ID,Separate UGA NNLS,99,0.0009683893887180019,0.9999613635846698,7,7,1.0,
SIM-0051,SBS,Naive pooled UGA NNLS,952,0.0017507002801120358,0.9999109677470046,7,7,1.0,0.006406752384575998
SIM-0051,DBS,Naive pooled UGA NNLS,48,0.016371858960214748,0.9915453422299563,7,7,1.0,0.000990675892226671
SIM-0051,ID,Naive pooled UGA NNLS,99,0.010645220269091487,0.9973677335009427,7,7,1.0,0.005416076492349334
SIM-0052,SBS,Separate categorical NNLS,1112,0.004853532493275967,0.999284563661962,5,5,1.0,
SIM-0052,SBS,Separate UGA NNLS,1112,0.001368775918545176,0.9999733674692153,5,5,1.0,
SIM-0052,DBS,Separate categorical NNLS,133,0.0014113918064929294,0.999927700833483,5,5,1.0,
SIM-0052,DBS,Separate UGA NNLS,133,0.004132598378310614,0.9997219249455993,5,5,1.0,
SIM-0052,ID,Separate categorical NNLS,62,0.00791160671485768,0.997540075144989,5,5,1.0,
SIM-0052,ID,Separate UGA NNLS,62,0.0029201545945560293,0.9998051760028913,5,5,1.0,
SIM-0052,SBS,Naive pooled UGA NNLS,1112,0.004389559427334298,0.9998212773569605,5,5,1.0,0.0065716820049647184
SIM-0052,DBS,Naive pooled UGA NNLS,133,0.015555433818912426,0.9970622099057955,5,5,1.0,0.0018487897173159462
SIM-0052,ID,Naive pooled UGA NNLS,62,0.052438410697066264,0.9184658552329431,5,5,1.0,0.00472289228764864
SIM-0053,SBS,Separate categorical NNLS,1022,0.004472060970152426,0.9988364042615423,5,5,1.0,
SIM-0053,SBS,Separate UGA NNLS,1022,0.0008734274431758967,0.9999758003253844,5,5,1.0,
SIM-0053,DBS,Separate categorical NNLS,21,0.011861295658802387,0.995081721333917,5,5,1.0,
SIM-0053,DBS,Separate UGA NNLS,21,0.005417120466179383,0.9995202917482205,5,5,1.0,
SIM-0053,ID,Separate categorical NNLS,153,0.0032487575261960573,0.9996284098679044,5,5,1.0,
SIM-0053,ID,Separate UGA NNLS,153,0.003203336510756636,0.9995728523143635,5,5,1.0,
SIM-0053,SBS,Naive pooled UGA NNLS,1022,0.004475325499935926,0.9991456352865528,5,5,1.0,0.006559423220248384
