modality,representation,algorithm,patient,mutation_burden,cosine,mae,n_active_truth_signatures,n_active_predicted_signatures
DBS,locked_uga,NNLS,SP117655,3.0,0.0,0.0909090909090909,1,5
DBS,locked_uga,NNLS,SP117656,1.0,0.4713444785619552,0.0616883116883116,4,3
DBS,locked_uga,NNLS,SP117661,3.0,0.6006096292490826,0.0570462617677558,4,4
DBS,locked_uga,NNLS,SP117712,1.0,0.7694686304528037,0.0508824300691665,1,5
DBS,locked_uga,NNLS,SP117901,1.0,0.2337879453914046,0.0681818181818181,4,2
DBS,locked_uga,NNLS,SP117911,1.0,0.0,0.0909090909090909,4,1
DBS,locked_uga,NNLS,SP117930,1.0,0.0,0.0909090909090909,1,1
DBS,locked_uga,NNLS,SP118074,1.0,0.1494534271474956,0.0673400673400673,3,2
DBS,locked_uga,NNLS,SP11808,2.0,0.141166227112857,0.0751848477806317,5,4
DBS,locked_uga,NNLS,SP120767,1.0,0.2306277146597216,0.0650629795493098,2,2
DBS,locked_uga,NNLS,SP121761,1.0,0.0,0.0909090909090909,3,2
DBS,locked_uga,NNLS,SP121763,1.0,0.214369326723854,0.0728258103637349,3,2
DBS,locked_uga,NNLS,SP121781,1.0,0.0,0.0909090909090909,3,3
DBS,locked_uga,NNLS,SP121790,1.0,0.1638840679686179,0.0747297512428275,3,3
DBS,locked_uga,NNLS,SP122392,2.0,0.4953666970772707,0.0674751556749887,4,5
DBS,locked_uga,NNLS,SP122412,1.0,0.3551728037725947,0.064387160778078,5,5
DBS,locked_uga,NNLS,SP122476,1.0,0.0506774246033106,0.0853787212626522,4,4
DBS,locked_uga,NNLS,SP122676,1.0,0.1097987708256763,0.0782241014799154,5,2
DBS,locked_uga,NNLS,SP122702,1.0,0.2846085267092379,0.0633156614925805,4,4
DBS,locked_uga,NNLS,SP123836,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP123842,2.0,0.0061295886265881,0.0902752705811832,3,3
DBS,locked_uga,NNLS,SP123846,1.0,0.7212685539753915,0.0390862674093973,2,4
DBS,locked_uga,NNLS,SP123856,1.0,0.4949462525215429,0.0564111589383112,2,2
DBS,locked_uga,NNLS,SP123872,1.0,0.0,0.0909090909090909,3,3
DBS,locked_uga,NNLS,SP123890,1.0,0.0,0.0909090909090909,1,1
DBS,locked_uga,NNLS,SP123964,1.0,0.7506125656402638,0.0369691864839104,2,5
DBS,locked_uga,NNLS,SP123972,1.0,0.0700508296543196,0.0797319475175642,4,2
DBS,locked_uga,NNLS,SP123978,1.0,0.0,0.0909090909090909,1,3
DBS,locked_uga,NNLS,SP123988,1.0,0.0,0.0909090909090909,2,3
DBS,locked_uga,NNLS,SP123998,1.0,0.0,0.0909090909090909,2,3
DBS,locked_uga,NNLS,SP124003,1.0,0.1931412137638603,0.0757575757575757,3,4
DBS,locked_uga,NNLS,SP124021,1.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP124197,3.0,0.2456830644323884,0.0732568402471315,5,2
DBS,locked_uga,NNLS,SP124281,1.0,0.0,0.0909090909090909,1,1
DBS,locked_uga,NNLS,SP124298,120.0,0.999793747095211,0.0020695952061338,1,3
DBS,locked_uga,NNLS,SP124305,8.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124307,22.0,0.9999570671126772,0.0008346903855275,1,2
DBS,locked_uga,NNLS,SP124311,38.0,0.9975028479114786,0.0076852160198285,1,4
DBS,locked_uga,NNLS,SP124319,43.0,0.9958352124274428,0.0102729945397136,1,3
DBS,locked_uga,NNLS,SP124326,21.0,0.9997209101380912,0.0020986592477314,1,2
DBS,locked_uga,NNLS,SP124329,13.0,0.9969328923833928,0.0111154321330518,1,5
DBS,locked_uga,NNLS,SP124333,4.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124334,11.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124336,1.0,0.2432826641979894,0.071182690829422,3,5
DBS,locked_uga,NNLS,SP124346,6.0,0.9277037542470016,0.0363506960607307,1,4
DBS,locked_uga,NNLS,SP124348,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP124353,2.0,0.0,0.0909090909090909,1,4
DBS,locked_uga,NNLS,SP124362,30.0,0.988216704896168,0.0121921732514463,1,2
DBS,locked_uga,NNLS,SP124364,21.0,0.9986636299179604,0.0074072569095078,1,5
DBS,locked_uga,NNLS,SP124365,24.0,0.999922720141686,0.0016229226642693,1,5
DBS,locked_uga,NNLS,SP124367,28.0,0.9995991992152652,0.0025037354238483,1,2
DBS,locked_uga,NNLS,SP124369,26.0,0.9998360689342464,0.0019356696698313,1,3
DBS,locked_uga,NNLS,SP124376,31.0,0.998511069702814,0.0052592246575237,1,3
DBS,locked_uga,NNLS,SP124377,37.0,0.9942872222126072,0.0146991243875733,1,5
DBS,locked_uga,NNLS,SP124380,27.0,0.999965912558206,0.0007778717776875,1,3
DBS,locked_uga,NNLS,SP124382,182.0,0.9994265252343664,0.0050057451857755,1,4
DBS,locked_uga,NNLS,SP124384,55.0,0.9990810315010888,0.0041769400900138,1,4
DBS,locked_uga,NNLS,SP124386,33.0,0.997150817826876,0.0063935390526781,1,2
DBS,locked_uga,NNLS,SP124389,16.0,0.9884505673516384,0.0163444141757983,1,5
DBS,locked_uga,NNLS,SP124391,1.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124394,21.0,0.998326344968716,0.0049778817062882,1,2
DBS,locked_uga,NNLS,SP124396,11.0,0.9895452567942656,0.0174304823482495,1,4
DBS,locked_uga,NNLS,SP124399,29.0,0.9951865822646012,0.0094772006088022,1,3
DBS,locked_uga,NNLS,SP124401,165.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124403,1.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124406,19.0,0.9796529623571388,0.0233542912228697,1,4
DBS,locked_uga,NNLS,SP124409,34.0,0.9966342819297138,0.0112788638029343,1,5
DBS,locked_uga,NNLS,SP124412,15.0,0.9992081726220636,0.0037624014157971,1,3
DBS,locked_uga,NNLS,SP124415,131.0,0.9998352986978662,0.0020134403288732,1,3
DBS,locked_uga,NNLS,SP124418,12.0,0.996843423310126,0.0093711491482623,1,4
DBS,locked_uga,NNLS,SP124420,20.0,0.98992785139108,0.0144500231637511,1,4
DBS,locked_uga,NNLS,SP124423,1.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124425,15.0,0.996876833092876,0.0066731254717895,1,2
DBS,locked_uga,NNLS,SP124428,42.0,0.9988403560202306,0.00446856892079,1,3
DBS,locked_uga,NNLS,SP124431,60.0,0.9996207729778748,0.0035801468745071,1,5
DBS,locked_uga,NNLS,SP124434,28.0,0.998759585481499,0.0043169897516314,1,2
DBS,locked_uga,NNLS,SP124436,37.0,0.9921700646325516,0.0126089341079384,1,4
DBS,locked_uga,NNLS,SP124439,67.0,0.9965675334574724,0.0099565481335293,1,4
DBS,locked_uga,NNLS,SP124444,5.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP124447,137.0,0.9994634744233312,0.0033580282401348,1,4
DBS,locked_uga,NNLS,SP124449,17.0,0.9949153534032964,0.0108463773842337,1,3
DBS,locked_uga,NNLS,SP124452,27.0,0.9971878329703776,0.0083346763176441,1,3
DBS,locked_uga,NNLS,SP124454,6.0,0.7906909465815021,0.0396718933318844,1,2
DBS,locked_uga,NNLS,SP124456,12.0,0.9999902047261569,0.0004006044614996,1,2
DBS,locked_uga,NNLS,SP124458,71.0,0.999557803413611,0.0034675063571083,1,4
DBS,locked_uga,NNLS,SP124460,25.0,0.9972225958064234,0.0094351877074986,1,4
DBS,locked_uga,NNLS,SP124462,23.0,0.9965465628247868,0.0110579689402255,1,5
DBS,locked_uga,NNLS,SP124969,1.0,0.1517258445652615,0.0817263544536271,5,3
DBS,locked_uga,NNLS,SP124971,2.0,0.0,0.0909090909090909,4,5
DBS,locked_uga,NNLS,SP124977,2.0,0.0,0.0909090909090909,4,4
DBS,locked_uga,NNLS,SP125699,1.0,0.0,0.0909090909090909,4,3
DBS,locked_uga,NNLS,SP125706,1.0,0.6766343817675754,0.05672732551525,4,2
DBS,locked_uga,NNLS,SP125715,1.0,0.669333050851392,0.053475935828877,3,3
DBS,locked_uga,NNLS,SP125723,1.0,0.2320762134785198,0.0650629795493098,4,2
DBS,locked_uga,NNLS,SP125724,1.0,0.1651043175365125,0.0699300699300699,4,2
DBS,locked_uga,NNLS,SP125737,1.0,0.0,0.0909090909090909,4,1
DBS,locked_uga,NNLS,SP125756,1.0,0.3710960249167803,0.0713689339068584,4,2
DBS,locked_uga,NNLS,SP125760,1.0,0.0106948564822217,0.089048987026361,5,3
DBS,locked_uga,NNLS,SP125763,3.0,0.4617276138458257,0.0626262626262626,5,4
DBS,locked_uga,NNLS,SP125764,3.0,0.3726862972307149,0.0583386736118657,4,5
DBS,locked_uga,NNLS,SP125769,1.0,0.2773500981126144,0.0779220779220779,4,1
DBS,locked_uga,NNLS,SP125777,1.0,0.0,0.0909090909090909,4,3
DBS,locked_uga,NNLS,SP125778,3.0,0.4979459778491447,0.0588145815773124,4,4
DBS,locked_uga,NNLS,SP125780,1.0,0.5285837584505378,0.0581818181818181,5,4
DBS,locked_uga,NNLS,SP125781,1.0,0.2860936095195407,0.0671595007984692,4,2
DBS,locked_uga,NNLS,SP125785,1.0,0.2462170312628101,0.0720099727487161,4,5
DBS,locked_uga,NNLS,SP125793,1.0,0.1246311144823159,0.0747297512428275,3,3
DBS,locked_uga,NNLS,SP125804,2.0,0.236545239717484,0.0699088163841282,4,3
DBS,locked_uga,NNLS,SP127628,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP127632,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP127634,1.0,0.1725359852105377,0.0794163797345733,4,2
DBS,locked_uga,NNLS,SP127636,3.0,0.2319835858805433,0.0711143695014662,4,3
DBS,locked_uga,NNLS,SP127638,1.0,0.0744046121454612,0.0853787212626522,3,4
DBS,locked_uga,NNLS,SP127640,2.0,0.2538377461646123,0.0671695033792977,5,4
DBS,locked_uga,NNLS,SP127706,2.0,0.0,0.0909090909090909,1,5
DBS,locked_uga,NNLS,SP12856,1.0,0.0,0.0909090909090909,2,3
DBS,locked_uga,NNLS,SP1305,5.0,0.0,0.0909090909090909,1,4
DBS,locked_uga,NNLS,SP13072,1.0,0.1920741245632362,0.0650629795493098,3,2
DBS,locked_uga,NNLS,SP13206,3.0,0.0,0.0909090909090909,1,3
DBS,locked_uga,NNLS,SP13293,1.0,0.0,0.0909090909090909,3,2
DBS,locked_uga,NNLS,SP13311,1.0,0.5217191591109774,0.0564111589383112,1,2
DBS,locked_uga,NNLS,SP135288,1.0,0.6167121185041892,0.0416666666666666,3,4
DBS,locked_uga,NNLS,SP135328,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP135416,1.0,0.3691844773903528,0.0650629795493098,1,2
DBS,locked_uga,NNLS,SP135431,1.0,0.0,0.0909090909090909,4,2
DBS,locked_uga,NNLS,SP135436,1.0,0.0,0.0909090909090909,5,1
DBS,locked_uga,NNLS,SP135451,1.0,0.0,0.0909090909090909,2,2
DBS,locked_uga,NNLS,SP1677,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP16886,1.0,0.0,0.0909090909090909,1,3
DBS,locked_uga,NNLS,SP16934,3.0,0.3978914349003161,0.0667433831990794,4,3
DBS,locked_uga,NNLS,SP1712,4.0,0.0,0.0909090909090909,3,3
DBS,locked_uga,NNLS,SP1724,1.0,0.0,0.0909090909090909,1,3
DBS,locked_uga,NNLS,SP17294,1.0,0.0,0.0909090909090909,6,1
DBS,locked_uga,NNLS,SP1781,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP17905,18.0,0.9231606291695422,0.0359088227470681,1,4
DBS,locked_uga,NNLS,SP18121,1.0,0.0157678560081374,0.0867224880382775,5,3
DBS,locked_uga,NNLS,SP18946,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP19606,1.0,0.0,0.0909090909090909,5,5
DBS,locked_uga,NNLS,SP20993,1.0,0.0,0.0909090909090909,5,3
DBS,locked_uga,NNLS,SP21400,8.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP2143,1.0,0.0,0.0909090909090909,2,3
DBS,locked_uga,NNLS,SP2144,2.0,0.0,0.0909090909090909,5,2
DBS,locked_uga,NNLS,SP2148,1.0,0.5012804118276031,0.0654545454545454,4,1
DBS,locked_uga,NNLS,SP2154,1.0,0.5807420634312446,0.0439137134052388,3,4
DBS,locked_uga,NNLS,SP2155,1.0,0.4857727867389962,0.058300395256917,4,3
DBS,locked_uga,NNLS,SP2157,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP2293,2.0,0.0,0.0909090909090909,1,1
DBS,locked_uga,NNLS,SP23078,1.0,0.1466186141692254,0.0743281875357347,3,4
DBS,locked_uga,NNLS,SP23439,2.0,0.9410666311809284,0.0306042920480101,1,3
DBS,locked_uga,NNLS,SP23498,1.0,0.4159356103020988,0.0667222685571309,6,4
DBS,locked_uga,NNLS,SP23775,4.0,0.7235423954184588,0.0416377515614156,4,4
DBS,locked_uga,NNLS,SP24135,2.0,0.5836369350279075,0.0612379210771606,4,3
DBS,locked_uga,NNLS,SP25494,2.0,0.2844126902830944,0.0680621436964184,3,2
DBS,locked_uga,NNLS,SP26439,2.0,0.9138115486202572,0.0279720279720279,2,1
DBS,locked_uga,NNLS,SP2714,2.0,0.4004094865080417,0.0707070707070707,4,3
DBS,locked_uga,NNLS,SP2766,1.0,0.4219440480853628,0.0677361853832442,4,3
DBS,locked_uga,NNLS,SP2793,2.0,0.738569325441728,0.0488559059987631,5,2
DBS,locked_uga,NNLS,SP2881,1.0,0.0,0.0909090909090909,4,3
DBS,locked_uga,NNLS,SP29559,1.0,0.5274294226783289,0.0652680652680652,4,3
DBS,locked_uga,NNLS,SP29697,1.0,0.0,0.0909090909090909,4,1
DBS,locked_uga,NNLS,SP29987,2.0,0.1118423390864845,0.0797930840498223,3,2
DBS,locked_uga,NNLS,SP30011,2.0,0.0,0.0909090909090909,5,1
DBS,locked_uga,NNLS,SP30071,2.0,0.0554419380576242,0.0834972358520837,4,3
DBS,locked_uga,NNLS,SP30077,3.0,0.886501753536071,0.0327868852459016,3,5
DBS,locked_uga,NNLS,SP30113,5.0,0.7365559094986119,0.0366568914956011,3,5
DBS,locked_uga,NNLS,SP3016,1.0,0.305939155455912,0.0742551985855759,4,2
DBS,locked_uga,NNLS,SP30332,2.0,0.4687510575748891,0.0538969764782445,3,2
DBS,locked_uga,NNLS,SP30493,1.0,0.0,0.0909090909090909,3,2
DBS,locked_uga,NNLS,SP30675,5.0,0.6443470862332702,0.0529721902504493,3,7
DBS,locked_uga,NNLS,SP30803,3.0,0.0,0.0909090909090909,3,3
DBS,locked_uga,NNLS,SP30907,2.0,0.8973301483194448,0.0232359501483604,2,3
DBS,locked_uga,NNLS,SP31046,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP31126,4.0,0.5049927870371363,0.0622205663189269,5,2
DBS,locked_uga,NNLS,SP31174,1.0,0.4150286783196448,0.0707070707070707,4,1
DBS,locked_uga,NNLS,SP31334,3.0,0.6987826592737684,0.0469867211440245,4,3
DBS,locked_uga,NNLS,SP31422,4.0,0.7673015945846305,0.0448564593301435,3,3
DBS,locked_uga,NNLS,SP31854,6.0,0.2668236397535327,0.0605403763444472,3,2
DBS,locked_uga,NNLS,SP32014,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP32694,2.0,0.1819964925457686,0.079344338667629,3,4
DBS,locked_uga,NNLS,SP33496,1.0,0.1702031571027185,0.08008658008658,3,3
DBS,locked_uga,NNLS,SP33544,5.0,0.0927886042993062,0.0795026305875032,3,6
DBS,locked_uga,NNLS,SP34005,1.0,0.307180053077606,0.0650629795493098,2,2
DBS,locked_uga,NNLS,SP34191,2.0,0.6311323319649134,0.0576165012673471,1,4
DBS,locked_uga,NNLS,SP34246,1.0,0.3626311998144941,0.0652173913043478,2,3
DBS,locked_uga,NNLS,SP34431,1.0,0.0,0.0909090909090909,4,1
DBS,locked_uga,NNLS,SP34452,2.0,0.0646776757929249,0.0794511703055109,3,5
DBS,locked_uga,NNLS,SP35951,1.0,0.1133274363415892,0.071900826446281,3,2
DBS,locked_uga,NNLS,SP36498,1.0,0.1562330360885757,0.0780748663101604,3,5
DBS,locked_uga,NNLS,SP36586,2.0,0.0308255403369914,0.0847041090014779,4,2
DBS,locked_uga,NNLS,SP37516,1.0,0.3138942631287074,0.0671595007984692,3,2
DBS,locked_uga,NNLS,SP37903,1.0,0.0,0.0909090909090909,3,3
DBS,locked_uga,NNLS,SP37970,1.0,0.3095503337738678,0.0671595007984692,3,2
DBS,locked_uga,NNLS,SP38044,2.0,0.2149357394886127,0.0739957716701902,3,3
DBS,locked_uga,NNLS,SP39248,1.0,0.0,0.0909090909090909,3,3
DBS,locked_uga,NNLS,SP39298,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP39594,2.0,0.917982434911998,0.0334928229665071,3,3
DBS,locked_uga,NNLS,SP39907,1.0,0.4128503456462029,0.0564111589383112,3,2
DBS,locked_uga,NNLS,SP40047,1.0,0.373977296820773,0.066998304536229,3,2
DBS,locked_uga,NNLS,SP42154,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP42829,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP43201,1.0,0.475393222379209,0.0503246753246753,3,4
DBS,locked_uga,NNLS,SP43510,1.0,0.4939086404300821,0.0564111589383111,3,2
DBS,locked_uga,NNLS,SP43532,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP43651,1.0,0.0931663393019162,0.0765926986399427,4,2
DBS,locked_uga,NNLS,SP43664,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP43770,3.0,0.0263932799026085,0.0830881214453721,4,4
DBS,locked_uga,NNLS,SP43792,2.0,0.0,0.0909090909090909,4,2
DBS,locked_uga,NNLS,SP43808,1.0,0.0916149411089059,0.0846394984326018,3,3
DBS,locked_uga,NNLS,SP4875,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP49114,4.0,0.0307458641161896,0.0888632453725205,1,3
DBS,locked_uga,NNLS,SP49119,1.0,0.8593859879071317,0.0325795982425227,2,2
DBS,locked_uga,NNLS,SP49124,2.0,0.7739140272236086,0.038073038073038,2,2
DBS,locked_uga,NNLS,SP49157,1.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP49187,2.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP49205,1.0,0.0,0.0909090909090909,1,3
DBS,locked_uga,NNLS,SP49247,1.0,0.8308744460314585,0.0350955667511383,2,2
DBS,locked_uga,NNLS,SP49286,1.0,0.686647923931829,0.0508824300691665,2,5
DBS,locked_uga,NNLS,SP49322,1.0,0.289991332505797,0.0650629795493098,2,2
DBS,locked_uga,NNLS,SP49379,5.0,0.4424193366539716,0.0708822003652363,1,6
DBS,locked_uga,NNLS,SP49417,1.0,0.6121659018521168,0.0498541583598248,2,2
DBS,locked_uga,NNLS,SP49469,1.0,0.5891030155258599,0.0511363636363636,4,4
DBS,locked_uga,NNLS,SP49531,1.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP49551,3.0,0.7162295853631155,0.0503962612631684,1,3
DBS,locked_uga,NNLS,SP49591,1.0,0.8632182100086466,0.0322197497576743,2,2
DBS,locked_uga,NNLS,SP49651,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP50097,5.0,0.9521883623115244,0.0189273508965048,2,3
DBS,locked_uga,NNLS,SP50107,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP50113,5.0,0.9466844800344564,0.0171994939387418,2,4
DBS,locked_uga,NNLS,SP50115,1.0,0.8431845441086383,0.0345789180145008,2,3
DBS,locked_uga,NNLS,SP50117,5.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP50119,4.0,0.3357969327869739,0.064683242802119,2,3
DBS,locked_uga,NNLS,SP50121,2.0,0.8921611106466913,0.0252981196753019,3,3
DBS,locked_uga,NNLS,SP50125,1.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP50135,1.0,0.0,0.0909090909090909,2,1
DBS,locked_uga,NNLS,SP50147,2.0,0.5169058472946939,0.0524212721012805,2,4
DBS,locked_uga,NNLS,SP50151,2.0,0.932169196307044,0.0272908588222464,1,3
DBS,locked_uga,NNLS,SP50155,1.0,0.989377740443728,0.0122898432999379,1,3
DBS,locked_uga,NNLS,SP50157,1.0,0.270893050966991,0.0650629795493098,2,2
DBS,locked_uga,NNLS,SP50159,2.0,0.8490096770897447,0.0336311087756174,2,5
DBS,locked_uga,NNLS,SP50161,2.0,0.4644696870302286,0.0577802676195072,2,3
DBS,locked_uga,NNLS,SP50163,4.0,0.6157982234311692,0.0442877366948832,3,2
DBS,locked_uga,NNLS,SP50165,2.0,0.3448462250280847,0.0619191396207886,2,4
DBS,locked_uga,NNLS,SP50169,3.0,0.6665466539753585,0.0416701148110179,2,5
DBS,locked_uga,NNLS,SP50181,1.0,0.989377740443728,0.0122898432999379,1,3
DBS,locked_uga,NNLS,SP50183,3.0,0.0,0.0909090909090909,1,5
DBS,locked_uga,NNLS,SP50321,3.0,0.8997169631628087,0.0348752874361797,1,3
DBS,locked_uga,NNLS,SP50518,2.0,0.0,0.0909090909090909,4,3
DBS,locked_uga,NNLS,SP50611,13.0,0.9890053689723526,0.0175664472160209,1,5
DBS,locked_uga,NNLS,SP50713,2.0,0.5264616459251421,0.0665211676252611,1,5
DBS,locked_uga,NNLS,SP50827,4.0,0.4044394188468579,0.0714363649100868,1,5
DBS,locked_uga,NNLS,SP51824,3.0,0.7600782426696492,0.0454817650706792,1,4
DBS,locked_uga,NNLS,SP52232,5.0,0.9612122366753418,0.0273705377906301,1,4
DBS,locked_uga,NNLS,SP52667,7.0,0.9529903366161252,0.0192854943259726,2,4
DBS,locked_uga,NNLS,SP52779,4.0,0.9784300226543788,0.0158478743740094,1,2
DBS,locked_uga,NNLS,SP53073,4.0,0.9063758253163644,0.0379979461910826,1,5
DBS,locked_uga,NNLS,SP53387,5.0,0.871902105936591,0.0438474940555722,1,4
DBS,locked_uga,NNLS,SP53618,7.0,0.9030152346855608,0.0343362164900947,1,4
DBS,locked_uga,NNLS,SP53810,15.0,0.8452654816799028,0.02704306615743,3,7
DBS,locked_uga,NNLS,SP54113,16.0,0.9746745487856084,0.02091154547869,1,3
DBS,locked_uga,NNLS,SP54363,2.0,0.7694686304528037,0.0508824300691665,1,5
DBS,locked_uga,NNLS,SP54745,4.0,0.797930412819995,0.0419093529171349,4,4
DBS,locked_uga,NNLS,SP55142,21.0,0.9657217110866708,0.030352101693997,1,7
DBS,locked_uga,NNLS,SP55235,15.0,0.9833153519556108,0.0209017076498708,1,4
DBS,locked_uga,NNLS,SP55387,1.0,0.0,0.0909090909090909,1,1
DBS,locked_uga,NNLS,SP55509,5.0,0.945987100817359,0.0317119990313667,1,4
DBS,locked_uga,NNLS,SP56079,8.0,0.7506181870402742,0.0522575866967097,1,4
DBS,locked_uga,NNLS,SP56168,1.0,0.7699963735675084,0.0498717185473676,4,2
DBS,locked_uga,NNLS,SP56460,4.0,0.3620744062665914,0.0708001403659038,1,4
DBS,locked_uga,NNLS,SP56502,4.0,0.1633029113933521,0.0832262488952542,1,6
DBS,locked_uga,NNLS,SP56533,3.0,0.9994452141263946,0.0029317653938408,1,2
DBS,locked_uga,NNLS,SP56537,7.0,0.9012282502628384,0.0328843789090487,1,4
DBS,locked_uga,NNLS,SP56541,8.0,0.9895117060078692,0.0115806667993664,1,2
DBS,locked_uga,NNLS,SP56553,12.0,0.8607647858760663,0.0428853670221541,1,4
DBS,locked_uga,NNLS,SP56566,2.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP56569,6.0,0.9391613295867676,0.0270003402915637,1,3
DBS,locked_uga,NNLS,SP56644,3.0,0.942304498990734,0.0285861347231277,1,4
DBS,locked_uga,NNLS,SP5666,1.0,0.0,0.0909090909090909,3,1
DBS,locked_uga,NNLS,SP56704,7.0,0.5989094216265011,0.0619762816158641,1,5
DBS,locked_uga,NNLS,SP56730,2.0,0.932169196307044,0.0272908588222464,1,3
DBS,locked_uga,NNLS,SP56754,7.0,0.6639299708730453,0.0551252001661782,1,4
DBS,locked_uga,NNLS,SP56771,1.0,0.4573311242826644,0.0677659311269479,1,4
DBS,locked_uga,NNLS,SP56821,2.0,0.983288045962614,0.0142023244448631,1,2
DBS,locked_uga,NNLS,SP56827,5.0,0.9821590452015662,0.0222618695094261,1,5
DBS,locked_uga,NNLS,SP57024,1.0,0.9994452141263946,0.0029317653938408,1,2
DBS,locked_uga,NNLS,SP57066,1.0,0.9994452141263946,0.0029317653938408,1,2
DBS,locked_uga,NNLS,SP57084,2.0,0.1004046779882819,0.0840104357303548,1,3
DBS,locked_uga,NNLS,SP57189,20.0,0.9811888111331596,0.0234483266086678,1,5
DBS,locked_uga,NNLS,SP57251,7.0,0.3193029596055058,0.0736399771770013,1,4
DBS,locked_uga,NNLS,SP57267,3.0,0.9977272492061592,0.0057511826144134,1,2
DBS,locked_uga,NNLS,SP57450,3.0,0.0,0.0909090909090909,1,5
DBS,locked_uga,NNLS,SP57538,2.0,0.9582411674949608,0.0270455052144692,1,4
DBS,locked_uga,NNLS,SP57586,4.0,0.9408663583489536,0.0247207328283524,1,3
DBS,locked_uga,NNLS,SP57619,11.0,0.9977606835366518,0.0092270706633798,1,4
DBS,locked_uga,NNLS,SP57629,2.0,0.0,0.0909090909090909,1,3
DBS,locked_uga,NNLS,SP57651,1.0,0.0,0.0909090909090909,1,2
DBS,locked_uga,NNLS,SP57669,4.0,0.8980869712156987,0.0388191191880241,1,5
DBS,locked_uga,NNLS,SP57735,7.0,0.9776339182235114,0.0224639826444531,1,4
DBS,locked_uga,NNLS,SP57818,7.0,0.9881426903151552,0.0173874128380482,1,4
DBS,locked_uga,NNLS,SP57846,3.0,0.3739695037318186,0.0709225967993105,1,4
DBS,locked_uga,NNLS,SP57901,4.0,0.9998266446013644,0.0016620120367112,1,2
DBS,locked_uga,NNLS,SP57933,8.0,0.9862337702432612,0.0155298754689005,1,3
DBS,locked_uga,NNLS,SP57941,10.0,0.9290195689777128,0.0300665419326556,1,4
DBS,locked_uga,NNLS,SP58101,5.0,1.0,0.0,1,1
DBS,locked_uga,NNLS,SP58245,11.0,0.9454416544121867,0.0345236240203539,1,6
DBS,locked_uga,NNLS,SP58326,4.0,0.4359103589404635,0.0628572388395785,1,4
DBS,locked_uga,NNLS,SP58342,4.0,0.7016438104361393,0.0509928035932787,1,3
DBS,locked_uga,NNLS,SP58349,7.0,0.7660011365284866,0.0553818665040368,1,7
DBS,locked_uga,NNLS,SP58612,2.0,0.361293880856846,0.0655216490980377,1,2
DBS,locked_uga,NNLS,SP58668,5.0,0.0,0.0909090909090909,1,5
DBS,locked_uga,NNLS,SP58882,2.0,0.7393188109330928,0.0433320958952785,1,2
DBS,locked_uga,NNLS,SP58991,4.0,0.0,0.0909090909090909,1,6
DBS,locked_uga,NNLS,SP59245,6.0,0.7731589258366744,0.0552227496942434,1,5
DBS,locked_uga,NNLS,SP59304,2.0,0.0,0.0909090909090909,4,3
DBS,locked_uga,NNLS,SP59348,2.0,0.0,0.0909090909090909,5,3
DBS,locked_uga,NNLS,SP59364,1.0,0.0,0.0909090909090909,4,1
