benchmark,endpoint,task,representation,learner,metric,score,balanced_accuracy,accuracy,macro_f1,n_samples,n_classes,n_features,n_folds,split_strategy,tuning,landmark_mode,n_landmarks,base_sigma,sigma_multiplier,kernel_sigma,delta_vs_standard,auroc,auprc,mae,r2,folds,repeats,oof_aggregate,linear_solver,xgb_tree_method,cache_key,cache_status,oof_prediction_file,fold_metrics_file,kme_version,kme_config_id,sigma_strategy,sigma_multipliers_selected,modality_strategy,landmark_sampling,kernel_weighting,inventory_cache_key
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.5414019186259441,0.5282934897494163,0.5373310977413946,0.5119074018629536,10139,2,132,5,5-fold StratifiedKFold,optuna,128,128,,2.0,,-0.0385005378169305,0.5414019186259441,0.3253378431859012,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_9f58fe2b6f9bd94a1672ac9c,hit,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_638c1e3ba83192a3d3db7a67,single,2.0,mixed,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.501908741691594,0.5066730384522158,0.5036985896044975,0.4853387544635392,10139,2,780,5,5-fold StratifiedKFold,optuna,256,256,6.164413928985596,4.0,24.657655715942383,-0.0779937147512805,0.501908741691594,0.3051556908205798,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_146f2e7e5e3756dac7fb0c84,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_23d8422c01b16ec7873092ae,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.560103698542572,0.5383907942157244,0.5274681921294013,0.5115201510668961,10139,2,263,5,5-fold StratifiedKFold,optuna,128,128,,0.25,,-0.0197987579003026,0.560103698542572,0.3416488782038557,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_63e6eda4df3392a0d9ca737a,hit,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_6fe7a0575f68adb76ce9cee0,single,0.25,stratified,frequency_tail,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.501908741691594,0.5066730384522158,0.5036985896044975,0.4853387544635392,10139,2,780,5,5-fold StratifiedKFold,optuna,256,256,6.164413928985596,1.0,6.164413928985596,-0.0779937147512805,0.501908741691594,0.3051556908205798,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_81427087bc74625e575eca90,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_55cf0906f4b8eb1ccace885c,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.523542155192109,0.5113094078847205,0.5137587533287307,0.492502850131647,10139,2,780,5,5-fold StratifiedKFold,optuna,256,256,6.164413928985596,0.5,3.082206964492798,-0.0563603012507656,0.523542155192109,0.3216358391572043,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_5d480538b2081303ff963dac,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_13ffbc9079257f8bca9c1aa6,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,frequency_tail,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.5329970519460985,0.5199227003814644,0.5349640003945162,0.506425589128016,10139,2,3079,5,5-fold StratifiedKFold,optuna,512,1024,6.244484663009644,2.0,12.488969326019289,-0.0469054044967761,0.5329970519460985,0.3244921322432978,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_159ef9e61ddb424f7d47ecae,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_b2cce846856d3fd3359aa5c3,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,frequency_tail,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.5568675218850543,0.5316246385927024,0.5303284347568794,0.5101667606930569,10139,2,519,5,5-fold StratifiedKFold,optuna,256,512,6.244484663009644,1.0,6.244484663009644,-0.0230349345578203,0.5568675218850543,0.3426476402791496,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_0bcd75f2e28e199358dd6477,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_a383cc4d8a8c3387c072294d,single,1.0,stratified,random_unique,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.5273123700458963,0.5229739480782686,0.5181970608541276,0.5000437432571311,10139,2,516,5,5-fold StratifiedKFold,optuna,512,512,6.164413928985596,1.0,6.164413928985596,-0.0525900863969783,0.5273123700458963,0.3143544187609206,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_ddef15412883cb202acc1efc,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_7dba259b9620a84caaa99e47,single,1.0,mixed,frequency_tail,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,linear,auroc,0.513172438343425,0.5020007595942748,0.5097149620278134,0.4860418534381686,10139,2,1543,5,5-fold StratifiedKFold,optuna,256,512,6.244484663009644,1.0,6.244484663009644,-0.0667300180994496,0.513172438343425,0.3180109388507585,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_24b0b60e9ccdad9bdc3c3f80,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_4258bed2c52c3cc5207f14a0,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6488652484153592,0.615992345063196,0.5725416707762107,0.5655413933340605,10139,2,775,5,5-fold StratifiedKFold,optuna,128,128,,2.0,,-0.0009398284445519,0.6488652484153592,0.4252641781641308,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_5f4f6195abdfa744ef6dacb9,hit,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_b7e4a7981a3e3c6165ac503d,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6385414718137576,0.6035852492508029,0.5541966663379031,0.549051569575915,10139,2,263,5,5-fold StratifiedKFold,optuna,128,128,,0.25,,-0.0112636050461535,0.6385414718137576,0.4077270340047887,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_63e6eda4df3392a0d9ca737a,hit,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_6fe7a0575f68adb76ce9cee0,single,0.25,stratified,frequency_tail,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6428110063121808,0.61095270453853,0.5631719104448171,0.5574387411627583,10139,2,396,5,5-fold StratifiedKFold,optuna,128,128,6.164413928985596,4.0,24.657655715942383,-0.0069940705477303,0.6428110063121808,0.4157742295615018,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_ec9c49ff2f9c15718472f298,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_24754b9793a37b7193dfa95b,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6500919858406937,0.6109732013087886,0.5700759443732123,0.5625024370230914,10139,2,1548,5,5-fold StratifiedKFold,optuna,512,512,6.164413928985596,0.5,3.082206964492798,0.0002869089807825,0.6500919858406937,0.4226574373647607,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_d1025d0f9d257e8f9f598c55,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_7ab0757b9399466183c08fa4,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6504422630486333,0.6163549890375486,0.5776703816944472,0.5693054292803434,10139,2,3079,5,5-fold StratifiedKFold,optuna,512,1024,6.244484663009644,4.0,24.97793865203857,0.0006371861887221,0.6504422630486333,0.4228784651726426,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_ef0195856718e47ae270ebd1,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_392d0f9923766389ca7b3a6a,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,frequency_tail,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6381924541838786,0.6025335931758901,0.5423611796035112,0.5395157939609948,10139,2,132,5,5-fold StratifiedKFold,optuna,128,128,6.164413928985596,0.25,1.541103482246399,-0.0116126226760325,0.6381924541838786,0.4123424058251569,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_0d5b060c7e0f2de436e5929f,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_a4570a9484b5e295808a0782,single,0.25,mixed,frequency_tail,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6505690682072054,0.6155873334631692,0.5769799783016076,0.5686134409011914,10139,2,1543,5,5-fold StratifiedKFold,optuna,256,512,6.244484663009644,0.5,3.1222423315048218,0.0007639913472942,0.6505690682072054,0.4205452387729534,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_1fa70b73c0921779525df4fa,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_c8862de9d4cba48321a3c76f,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,random_unique,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.6407404431919301,0.605758639743636,0.5494624716441464,0.5457955818117984,10139,2,396,5,5-fold StratifiedKFold,optuna,128,128,6.164413928985596,0.5,3.082206964492798,-0.009064633667981,0.6407404431919301,0.4132218077390259,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_3fb76fda002861b15d7eaa88,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_8e1288762e352628080fe270,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,frequency_tail,uniform,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.651296165368034,0.6122002822554125,0.5716540092711313,0.5639462243139304,10139,2,516,5,5-fold StratifiedKFold,optuna,512,512,6.164413928985596,4.0,24.657655715942383,0.0014910885081228,0.651296165368034,0.4215723288719959,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_a8a686aed37bfc5f0d8fcab8,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_0e4757a85634e0219006762e,single,4.0,mixed,frequency_tail,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
mc3_main,os_event,binary,one_hot_event_kme_v2,xgboost,auroc,0.651464971729572,0.6181762931103187,0.5756978005720486,0.5683708003263197,10139,2,775,5,5-fold StratifiedKFold,optuna,128,256,6.244484663009644,1.0,6.244484663009644,0.0016598948696607,0.651464971729572,0.4296983913339787,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_6dfbb85e3d5a6be8e12267d7,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_4421cdce242346bec2ffd6fb,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,random_unique,center_weighted,one_hot_event_inventory_mc3_main_81db513e1714ccb24a681cba
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.5740405878811279,0.1902657003717831,0.2702702702702703,0.1851098174261872,259,8,132,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,128,6.164413928985596,0.25,1.541103482246399,-0.0093766150544178,0.5740405878811279,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_bc2bd2933ed5138100571a12,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_d0e2f9ac2aab089e37fa15f0,single,0.25,mixed,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.5722303851934369,0.2100183940665746,0.3127413127413127,0.1951355438426841,259,8,260,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,256,256,6.164413928985596,0.25,1.541103482246399,-0.0111868177421088,0.5722303851934369,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_eb8f66317c730cbfe2c105b5,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_87ebd6cc14dd9f0aa91cabca,single,0.25,mixed,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.5953794090766007,0.2302194614939546,0.3166023166023166,0.2321354489421664,259,8,391,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,384,6.374073028564453,4.0,25.49629211425781,0.0119622061410549,0.5953794090766007,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_6e6455fc240ad598f842b073,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_78c52475c2333c0a2fee5c50,single,4.0,stratified,random_unique,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.6042045542361079,0.2263222619452376,0.3281853281853282,0.2195355508965003,259,8,1159,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,384,6.323236624399821,2.0,12.646473248799644,0.020787351300562,0.6042045542361079,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_70af1402f55dfa2c19cb4995,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_3882e12e6b9143e6da0f647a,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.6066867638508109,0.2472310803507585,0.332046332046332,0.2466981179968467,259,8,1159,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,384,6.374073028564453,1.0,6.374073028564453,0.0232695609152651,0.6066867638508109,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_8900c1fe9e6bd0320e87f1ec,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_de09e4f4087b651dd693d68d,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,random_unique,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.6145715831067979,0.2468861135848766,0.3281853281853282,0.2393435081943146,259,8,132,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,128,6.164413928985596,1.0,6.164413928985596,0.0311543801712521,0.6145715831067979,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_82becb26334e4910fc7ea6c1,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_b99a6351e2adfcccc7897528,single,1.0,mixed,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.6178806835807056,0.2047637829774168,0.2895752895752895,0.2049239331914305,259,8,391,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,384,6.323236624399821,1.0,6.323236624399821,0.0344634806451598,0.6178806835807056,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_edc53f695e060fa4758a340a,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_6e2428148b00286a757afae9,single,1.0,stratified,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.5884870503089326,0.2657587714663906,0.3552123552123552,0.2629313064094346,259,8,396,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,128,6.164413928985596,0.5,3.082206964492798,0.0050698473733867,0.5884870503089326,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_1ca8757917653e224ad2a0cc,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_baf2ca4ae14d8911a816e181,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.5167169979147901,0.1326993965424928,0.2162162162162162,0.1083899905138684,259,8,775,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,256,768,6.323236624399821,0.25,1.580809156099955,-0.0667002050207556,0.5167169979147901,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_51235c002a46cc25e5bfdfdb,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_1978024697bc133ceab11266,single,0.25,stratified,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,linear,macro_auroc,0.5997517971672024,0.2227867800566917,0.2972972972972973,0.2107944034901477,259,8,1159,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,384,6.323236624399821,1.0,6.323236624399821,0.0163345942316566,0.5997517971672024,,,,5.0,1.0,True,sgd_log_loss_elasticnet_v1,,one_hot_event_kme_features_v2_9df7af91da8d919c56df3cbc,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_5bebfe73f7b20b2bd4d82b7d,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6187213421212645,0.2458731717400498,0.3359073359073359,0.2480446421959723,259,8,132,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,128,,1.0,,-0.0325036845137909,0.6187213421212645,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_82becb26334e4910fc7ea6c1,hit,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_b99a6351e2adfcccc7897528,single,1.0,mixed,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6181496774426007,0.2266476388168137,0.3474903474903475,0.2171532942410373,259,8,1543,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,512,1536,6.374073028564453,0.5,3.1870365142822266,-0.0330753491924546,0.6181496774426007,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_dc97fca4df66343c73c8cef6,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_649dedf5fba6a51ab8acd9cb,single,0.5,stratified,random_unique,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6212625785298191,0.2491847874754019,0.3513513513513513,0.2457057590668853,259,8,396,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,128,6.164413928985596,1.0,6.164413928985596,-0.0299624481052362,0.6212625785298191,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_a4bc5df1e7fe6b590d272b63,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_d99737eb88945f905dbb59de,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.5947474719627888,0.2484601561965205,0.3474903474903475,0.2479226994112216,259,8,2311,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,256,768,6.323236624399821,4.0,25.292946497599285,-0.0564775546722666,0.5947474719627888,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_122a8a16694940f881d05977,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_b042df518063a559ff0b476c,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6220988342046535,0.2318813182956795,0.3281853281853282,0.2297144238328096,259,8,780,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,256,256,6.164413928985596,0.5,3.082206964492798,-0.0291261924304019,0.6220988342046535,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_1ff447c271e8c0d8ceea1497,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_ed1c1ffb1889ff3591ce9556,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,frequency_tail,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6185256141957101,0.225468179833774,0.3204633204633205,0.2254063393440039,259,8,1543,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,512,1536,6.323236624399821,1.0,6.323236624399821,-0.0326994124393453,0.6185256141957101,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_1206936734f42fda731afdbb,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_6ca63e55d36bca34a88cc828,single,1.0,stratified,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6217913461559881,0.2332291065744217,0.332046332046332,0.2276247781400787,259,8,780,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,256,256,6.164413928985596,0.5,3.082206964492798,-0.0294336804790673,0.6217913461559881,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_f9cb40f08b00ae09ed054a32,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_364caf0ad22056d2404b0ecb,multiscale_0.5_1_2,"0.5,1.0,2.0",mixed,random_unique,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6296094509698335,0.2256035604717225,0.3359073359073359,0.2120943196514031,259,8,516,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,512,512,6.164413928985596,1.0,6.164413928985596,-0.0216155756652219,0.6296094509698335,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_5f9f0dd5006de1179c928867,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_eb84095a9e1943c1b6378af1,single,1.0,mixed,frequency_tail,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.6161735476132296,0.2369955766426965,0.3397683397683397,0.2340537839253592,259,8,391,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,128,384,6.423766454060872,1.0,6.423766454060872,-0.0350514790218258,0.6161735476132296,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_4e8a01e25e9fc5149d2127ef,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_f7f1d037aae58db59135770f,single,1.0,stratified,random_unique,center_weighted,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
kucab_damage_class,damage_class,multiclass_grouped,one_hot_event_kme_v2,xgboost,macro_auroc,0.604936133430284,0.2418385416057007,0.3552123552123552,0.2369764156074436,259,8,4615,5,5-fold StratifiedGroupKFold grouped by agent_core,optuna,512,1536,6.374073028564453,0.25,1.5935182571411133,-0.0462888932047714,0.604936133430284,,,,5.0,1.0,True,,gpu_hist,one_hot_event_kme_features_v2_72f78c0e663a0eb550652524,miss_created,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,v2,kme_4fec964e46a6550b776e6283,multiscale_0.5_1_2,"0.5,1.0,2.0",stratified,random_unique,uniform,one_hot_event_inventory_kucab_damage_class_f28f4b53c4a8b37e807073cd
