Candidate,Sample,Burden,MAE,Cosine,Top1_Process_Match,Reconstruction_Error
fractional_pad,SIM-0040,300,0.006697136692896517,0.9982765528581037,1.0,0.0023570226039551345
fractional_pad,SIM-0041,300,0.002757204974963986,0.9998636872157144,1.0,0.0033333333333332993
fractional_pad,SIM-0042,300,0.006620384756940731,0.9986864211314278,1.0,0.003333333333333355
fractional_pad,SIM-0043,300,0.004528999242913577,0.9990240458783561,1.0,0.008498365855987974
fractional_pad,SIM-0044,300,0.12373246204447808,0.006563415082100887,0.0,0.005270462766947297
fractional_pad,SIM-0045,300,0.004533756191307263,0.9996591849345707,1.0,0.009841044604702613
fractional_pad,SIM-0046,300,0.00867658266764842,0.9989814828806652,1.0,0.00745355992499931
fractional_pad,SIM-0047,300,0.0028551098042192647,0.999753375750351,1.0,0.005270462766947297
fractional_pad,SIM-0048,300,0.09354948891572701,0.48232699815362534,0.0,0.003333333333333327
fractional_pad,SIM-0049,300,0.03308004510332032,0.9322252234407773,1.0,0.005270462766947297
fractional_pad,SIM-0050,300,0.002787127293898003,0.9997004178329347,1.0,0.003333333333333327
fractional_pad,SIM-0051,300,0.013199582732979658,0.9930629913661423,1.0,0.007071067811865481
fractional_pad,SIM-0052,300,0.004265992990280656,0.9995428224464438,1.0,0.005270462766947324
fractional_pad,SIM-0053,300,0.08057946500923738,0.49033567062625083,0.0,0.010540925533894577
fractional_pad,SIM-0054,300,0.007232712923320534,0.9962442618260803,1.0,0.004714045207910308
fractional_pad,SIM-0055,300,0.0071096839257303,0.9969962156903939,1.0,0.006666666666666654
fractional_pad,SIM-0056,300,0.0024679571526115625,0.9997370837470889,1.0,0.0033333333333332993
fractional_pad,SIM-0057,300,0.015157768043112696,0.9866491374968863,1.0,0.005270462766947306
fractional_pad,SIM-0058,300,0.007688996680523357,0.994817602206496,1.0,0.012018504251546632
fractional_pad,SIM-0059,300,0.008281839253604501,0.9964975385768342,1.0,0.003333333333333355
fractional_pad,SIM-0060,300,0.002191953682351022,0.9998960092448803,1.0,0.005270462766947297
fractional_pad,SIM-0061,300,0.011356527117065238,0.9969113532237746,1.0,0.0033333333333332993
fractional_pad,SIM-0062,300,0.008760209274873379,0.9976221364432972,1.0,0.008498365855987976
fractional_pad,SIM-0063,300,0.07843185665874917,0.4302000588834474,0.0,0.010000000000000009
fractional_pad,SIM-0064,300,0.021199084327409773,0.9773896143346704,1.0,0.008498365855987976
fractional_pad,SIM-0065,300,0.03510169053734269,0.9602202006537622,1.0,3.040470972244059e-16
fractional_pad,SIM-0066,300,0.05732581014633188,0.7669092809063828,1.0,0.0033333333333333266
fractional_pad,SIM-0067,300,0.009443682923056002,0.9978758563267951,1.0,0.012018504251546632
fractional_pad,SIM-0068,300,0.010233008312115405,0.9928188356611557,0.0,0.003333333333333327
fractional_pad,SIM-0069,300,0.017510476548161305,0.9851829800115464,1.0,0.012018504251546666
fractional_pad,SIM-0070,300,0.02050458199326346,0.9714944201663291,1.0,0.003333333333333313
fractional_pad,SIM-0071,300,0.012688277749392497,0.9873746933721305,0.0,2.0770370905276122e-16
fractional_pad,SIM-0072,300,0.016937452390572344,0.9912713242865586,1.0,0.003333333333333313
fractional_pad,SIM-0073,300,0.005053666455431987,0.9993200259876481,1.0,0.006666666666666654
fractional_pad,SIM-0074,300,0.022533671490155463,0.9753750057138487,1.0,0.003333333333333341
fractional_pad,SIM-0075,300,0.004937071591635594,0.9982770323613451,1.0,0.006082895964699386
fractional_pad,SIM-0076,300,0.018677813618549796,0.9868427044054952,1.0,0.004714045207910308
fractional_pad,SIM-0077,300,0.03687952093192441,0.9049601904249903,1.0,0.004714045207910308
fractional_pad,SIM-0078,300,0.006854307249758623,0.997637256159061,1.0,0.00527046276694728
fractional_pad,SIM-0079,300,0.0044427572281301,0.9998130384891933,1.0,0.014680807790577215
fractional_pad,SIM-0080,300,0.006282764538962919,0.9977418014941164,1.0,0.021343747458109515
fractional_pad,SIM-0081,300,0.004351688783029129,0.9994355147656787,1.0,0.00527046276694728
fractional_pad,SIM-0082,300,0.008806340291878057,0.9975413635892294,1.0,0.009428090415820635
fractional_pad,SIM-0083,300,0.004637701350126165,0.9987001028823309,1.0,2.9893669801409083e-16
fractional_pad,SIM-0084,300,0.025726205030059825,0.9664795877750412,1.0,0.003333333333333341
fractional_pad,SIM-0085,300,0.008551436135923523,0.9976711049159463,1.0,0.004714045207910308
fractional_pad,SIM-0086,300,0.0872447721334581,0.44639180737185746,0.0,0.008498365855987976
fractional_pad,SIM-0087,300,0.016514238903907345,0.9795460810761719,1.0,0.007071067811865481
fractional_pad,SIM-0088,300,0.011106705804884077,0.9959813350264364,1.0,0.007071067811865481
fractional_pad,SIM-0089,300,0.038023477410193324,0.9063900602523152,1.0,0.003333333333333355
fractional_pad,SIM-0090,300,0.015610092822294816,0.9845684748449127,1.0,0.0023570226039551735
fractional_pad,SIM-0091,300,0.004789564834931795,0.9987691204430916,1.0,0.00745355992499931
fractional_pad,SIM-0092,300,0.05469633134719966,0.7521822909045388,0.0,0.003333333333333341
fractional_pad,SIM-0093,300,0.09154831707181957,0.3409200359953622,0.0,0.003333333333333327
fractional_pad,SIM-0094,300,0.008873036837634898,0.9950252816831171,1.0,0.008498365855987976
fractional_pad,SIM-0095,300,0.011630101230237968,0.9943235084678815,1.0,0.006666666666666689
fractional_pad,SIM-0096,300,0.06254880990179787,0.7306001119318083,1.0,0.007071067811865481
fractional_pad,SIM-0097,300,0.003811948499131672,0.9994344986452888,1.0,0.00527046276694728
fractional_pad,SIM-0098,300,0.04514074089143148,0.8796213216997912,1.0,0.005270462766947289
fractional_pad,SIM-0099,300,0.008138888399945718,0.9966709094817259,1.0,0.0023570226039551635
fractional_pad,SIM-0100,300,0.007561808865009597,0.9975736088311371,1.0,0.006666666666666682
fractional_pad,SIM-0101,300,0.06871784210581461,0.5870712451767784,1.0,0.010540925533894612
fractional_pad,SIM-0102,300,0.011318887772279289,0.9929504799078649,1.0,0.004714045207910308
fractional_pad,SIM-0103,300,0.0038438225822563545,0.9994518594803923,1.0,0.00702839426637138
fractional_pad,SIM-0104,300,0.00653602554234261,0.997429655024689,1.0,0.00745355992499931
fractional_pad,SIM-0105,300,0.008015689041711134,0.9991143616185729,1.0,0.012692955176439856
fractional_pad,SIM-0106,300,0.04506207626529113,0.9412966642898076,1.0,0.007071067811865481
fractional_pad,SIM-0107,300,0.004205210588316417,0.9996125141635771,1.0,0.0038570821341854552
fractional_pad,SIM-0108,300,0.006894189570741737,0.9962986616405473,1.0,0.004714045207910308
fractional_pad,SIM-0109,300,0.016633178261076336,0.9905956714708497,1.0,0.004714045207910308
fractional_pad,SIM-0110,300,0.007444507044610295,0.9976609615118976,1.0,0.0035282579786289044
fractional_pad,SIM-0111,300,0.005634982249548141,0.9991795237849549,1.0,0.003851787967868209
