experiment_id,source_file,Source,Target,Coordinate_System,Top1_Accuracy,MRR,Median_True_Rank,Note,Source_Process,Nearest_Process,True_Process_Rank,True_Process_Distance,Nearest_Distance,Sample,Modality,Method,Burden,MAE,Cosine,Top_Process_Truth,Top_Process_Pred,Top1_Process_Match,Modal_Mass_Error,Target_Modality,Element,Specification,N,Median_Burden,Mean_MAE,Median_MAE,Mean_Cosine,Top1_Process_Accuracy,Mean_Modal_Mass_Error,Pairs,Mean_Top1_Accuracy,Mean_MRR,Candidate,Reconstruction_Error,Label,Mean_Reconstruction_Error,Runtime_Sec,Payload_Block_Dim,Payload_Pair_Dim,Full_UGA_Dim_Selected,Exact_Enumerative_Min_Pair_Dim,Slot_Local_Min_Pair_Dim,Direct_Length_Min_Pair_Dim,Payload_States,Unique_Payload_Vectors,Collision_Count,Collision_Groups,Max_Collision_Bucket,Block_States,Unique_Block_Vectors,Block_Collision_Count,Block_Collision_Groups,Min_Nonzero_Pair_Distance,Empty_To_A_Distance,Empty_To_C_Distance,Empty_To_G_Distance,Empty_To_T_Distance,Binary_Features,Bounded_0_1,Admissible_UGA_Binary_Minimal,Notes,Collision_Group,Bucket_Size,States,Contains_Empty_Ref,Contains_Empty_Alt,Contains_G_Payload,d_payload,Payload_Block_States,Legacy_Pair_Dim,Masked_Pair_Dim,Length_Coded_Pair_Dim,Legacy_Full_UGA_Dim,Masked_Full_UGA_Dim,Length_Coded_Full_UGA_Dim,Length_Saves_Dim_vs_Masked,Length_Over_Exact_Pair_Bits,Signature_Count,Feature_Dim,Signature_Matrix_Rank,Rank_Deficit,Min_Signature_Distance,Min_Nonzero_Signature_Distance
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0369,ID,Separate categorical NNLS,121.0,0.0046439070903669,0.9993611283993616,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0369,ID,Separate UGA NNLS,121.0,0.0020781077759905,0.9998226645331992,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0369,SBS,Naive pooled UGA NNLS,1108.0,0.0021685096155215,0.9998684961079892,1.0,1.0,1.0,0.0061591326292331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0369,DBS,Naive pooled UGA NNLS,110.0,0.0100962623708353,0.995201035247098,1.0,1.0,1.0,0.0010223052531188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0369,ID,Naive pooled UGA NNLS,121.0,0.0106235293158203,0.9965672339181506,1.0,1.0,1.0,0.0051368273761143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,SBS,Separate categorical NNLS,999.0,0.0028245884586532,0.9996156371992742,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,SBS,Separate UGA NNLS,999.0,0.0013508432278489,0.9999514696044696,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,DBS,Separate categorical NNLS,18.0,0.0075190671716033,0.9961441913580152,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,DBS,Separate UGA NNLS,18.0,0.0076605045072679,0.9990407725446828,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,ID,Separate categorical NNLS,65.0,0.0093723669016327,0.997146503087216,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,ID,Separate UGA NNLS,65.0,0.0073670154361489,0.9981520529969832,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,SBS,Naive pooled UGA NNLS,999.0,0.0011817990843043,0.999954328121166,5.0,5.0,1.0,0.0085793904418641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,DBS,Naive pooled UGA NNLS,18.0,0.019236767824743,0.9799662057659478,4.0,5.0,0.0,0.001090646491208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0370,ID,Naive pooled UGA NNLS,65.0,0.0175279931012086,0.9881649683855676,5.0,4.0,0.0,0.007488743950656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,SBS,Separate categorical NNLS,1399.0,0.002318141551387,0.999940190762891,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,SBS,Separate UGA NNLS,1399.0,0.0011082511278915,0.9999829630244076,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,DBS,Separate categorical NNLS,60.0,0.0039397790032441,0.9997178284407024,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,DBS,Separate UGA NNLS,60.0,0.0064795794164512,0.9995686676919048,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,ID,Separate categorical NNLS,82.0,0.0014129653275834,0.9999519449813384,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,ID,Separate UGA NNLS,82.0,0.000922224200795,0.9999874050351566,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,SBS,Naive pooled UGA NNLS,1399.0,0.0015949019921412,0.9999737575888408,4.0,4.0,1.0,0.0226885171262464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,DBS,Naive pooled UGA NNLS,60.0,0.0131529520276399,0.9986517409488204,4.0,4.0,1.0,0.0017275153778075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0371,ID,Naive pooled UGA NNLS,82.0,0.0112463216681596,0.9962346437300162,4.0,4.0,1.0,0.0244160325040538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,SBS,Separate categorical NNLS,695.0,0.0010341247356483,0.9999866534501614,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,SBS,Separate UGA NNLS,695.0,0.0011892428514987,0.9999904663646672,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,DBS,Separate categorical NNLS,37.0,0.0040416952769712,0.9995180853675606,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,DBS,Separate UGA NNLS,37.0,0.0050039946535539,0.9996479236624674,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,ID,Separate categorical NNLS,34.0,0.0077624580732609,0.999030825818953,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,ID,Separate UGA NNLS,34.0,0.0023210036564802,0.99992196338586,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,SBS,Naive pooled UGA NNLS,695.0,0.0032705838253832,0.9998695364144858,5.0,5.0,1.0,0.0095113770796129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,DBS,Naive pooled UGA NNLS,37.0,0.0111617345884296,0.998259385818624,5.0,5.0,1.0,0.0061632732421114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0372,ID,Naive pooled UGA NNLS,34.0,0.0528679540827565,0.955348572839528,5.0,5.0,1.0,0.0156746503217241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,SBS,Separate categorical NNLS,680.0,0.0048887455156814,0.9993375430522564,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,SBS,Separate UGA NNLS,680.0,0.0017226650850617,0.9999517379886016,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,DBS,Separate categorical NNLS,78.0,0.0013551872466102,0.999952065901136,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,DBS,Separate UGA NNLS,78.0,0.0014588917052825,0.9999702227395248,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,ID,Separate categorical NNLS,135.0,0.0031861937946191,0.9998612772759642,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,ID,Separate UGA NNLS,135.0,0.0037500115508266,0.9998761702072744,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,SBS,Naive pooled UGA NNLS,680.0,0.0029058057735901,0.99986466439354,12.0,12.0,1.0,0.000244893723464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,DBS,Naive pooled UGA NNLS,78.0,0.0242252145596142,0.98897002363607,12.0,12.0,1.0,0.001230818867193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0373,ID,Naive pooled UGA NNLS,135.0,0.0080813988462039,0.9982244902433997,12.0,12.0,1.0,0.0014757125906571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,SBS,Separate categorical NNLS,1813.0,0.0098983869085253,0.9976732829373628,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,SBS,Separate UGA NNLS,1813.0,0.0008048434379447,0.9999921388762022,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,DBS,Separate categorical NNLS,80.0,0.0051078002949118,0.9996793305386688,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,DBS,Separate UGA NNLS,80.0,0.0063782483410358,0.999704833307753,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,ID,Separate categorical NNLS,101.0,0.0042349810478821,0.9994409632476778,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,ID,Separate UGA NNLS,101.0,0.0047738676010592,0.9995894422323358,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,SBS,Naive pooled UGA NNLS,1813.0,0.0013612057652417,0.9999819113598808,4.0,4.0,1.0,0.0165601486775794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,DBS,Naive pooled UGA NNLS,80.0,0.0100404315081024,0.9965494217121988,4.0,4.0,1.0,2.4889891910018225e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0374,ID,Naive pooled UGA NNLS,101.0,0.0200457282961267,0.9942495012967172,4.0,4.0,1.0,0.0165576596883885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,SBS,Separate categorical NNLS,1727.0,0.0088690928743871,0.9953018606228612,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,SBS,Separate UGA NNLS,1727.0,0.0010234037431269,0.9999794697562122,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,DBS,Separate categorical NNLS,68.0,0.0418969255663142,0.832158259461833,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,DBS,Separate UGA NNLS,68.0,0.0047432471976691,0.9994356253042498,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,ID,Separate categorical NNLS,99.0,0.0062074435677429,0.9985385784705868,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,ID,Separate UGA NNLS,99.0,0.002868640830393,0.9998145274423056,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,SBS,Naive pooled UGA NNLS,1727.0,0.0046680968885147,0.9992714366754024,3.0,3.0,1.0,0.0195331767915331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,DBS,Naive pooled UGA NNLS,68.0,0.0483353643345831,0.9034089103514704,3.0,5.0,0.0,0.0024269487217186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0375,ID,Naive pooled UGA NNLS,99.0,0.0450791692155369,0.8818874565416038,3.0,5.0,0.0,0.0171062280698144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,SBS,Separate categorical NNLS,700.0,0.0011683159784892,0.9999728477465166,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,SBS,Separate UGA NNLS,700.0,0.0011687797408966,0.9999789403154598,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,DBS,Separate categorical NNLS,42.0,0.0055994367596391,0.9991665924704916,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,DBS,Separate UGA NNLS,42.0,0.0039682539682539,0.9995394560357564,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,ID,Separate categorical NNLS,109.0,0.002069071277168,0.999832516349116,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,ID,Separate UGA NNLS,109.0,0.0052925924858965,0.9994811567779154,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,SBS,Naive pooled UGA NNLS,700.0,0.0027354702765457,0.9997921417358206,7.0,7.0,1.0,0.0163741673512292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,DBS,Naive pooled UGA NNLS,42.0,0.0066047854155338,0.999404167381472,7.0,7.0,1.0,0.0022125677144399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0376,ID,Naive pooled UGA NNLS,109.0,0.0183481790239163,0.991520639248582,7.0,7.0,1.0,0.0185867350656691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,SBS,Separate categorical NNLS,697.0,0.0026561655207832,0.9998187215656466,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,SBS,Separate UGA NNLS,697.0,0.0013189678536582,0.9999451318135498,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,DBS,Separate categorical NNLS,75.0,0.0084808244650622,0.9960256094854044,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,DBS,Separate UGA NNLS,75.0,0.0026465750502607,0.9997158178714898,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,ID,Separate categorical NNLS,55.0,0.0100265636128967,0.9933987237533546,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,ID,Separate UGA NNLS,55.0,0.0049542083720437,0.9992356699681316,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,SBS,Naive pooled UGA NNLS,697.0,0.0035590187463189,0.9996676196789084,9.0,9.0,1.0,0.0110718439115342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,DBS,Naive pooled UGA NNLS,75.0,0.017436984550982,0.9867028853900274,9.0,1.0,0.0,0.0029504306554508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0377,ID,Naive pooled UGA NNLS,55.0,0.020640921515272,0.980764899833657,9.0,9.0,1.0,0.0140222745669848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0378,SBS,Separate categorical NNLS,1034.0,0.0030802473709559,0.9997549775220592,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0378,SBS,Separate UGA NNLS,1034.0,0.0015249926565789,0.9999611057626384,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
