alias	approved_symbol	hgnc_id	source
RNU7_25P	RNU7_25P	HGNC:34121	approved_symbol
RNU7_26P	RNU7_26P	HGNC:34122	approved_symbol
RNU7_27P	RNU7_27P	HGNC:34123	approved_symbol
RNU7_28P	RNU7_28P	HGNC:34124	approved_symbol
RNU7_29P	RNU7_29P	HGNC:34125	approved_symbol
RNU7_2P	RNU7_2P	HGNC:34098	approved_symbol
RNU7_30P	RNU7_30P	HGNC:34126	approved_symbol
RNU7_31P	RNU7_31P	HGNC:34127	approved_symbol
RNU7_32P	RNU7_32P	HGNC:34128	approved_symbol
RNU7_33P	RNU7_33P	HGNC:34129	approved_symbol
RNU7_34P	RNU7_34P	HGNC:34130	approved_symbol
RNU7_35P	RNU7_35P	HGNC:34131	approved_symbol
RNU7_36P	RNU7_36P	HGNC:34132	approved_symbol
RNU7_37P	RNU7_37P	HGNC:34133	approved_symbol
RNU7_38P	RNU7_38P	HGNC:34134	approved_symbol
RNU7_39P	RNU7_39P	HGNC:34135	approved_symbol
RNU7_3P	RNU7_3P	HGNC:34099	approved_symbol
RNU7_40P	RNU7_40P	HGNC:34136	approved_symbol
RNU7_41P	RNU7_41P	HGNC:34137	approved_symbol
RNU7_42P	RNU7_42P	HGNC:34138	approved_symbol
RNU7_43P	RNU7_43P	HGNC:34139	approved_symbol
RNU7_44P	RNU7_44P	HGNC:34140	approved_symbol
RNU7_45P	RNU7_45P	HGNC:34141	approved_symbol
RNU7_46P	RNU7_46P	HGNC:34142	approved_symbol
RNU7_47P	RNU7_47P	HGNC:34143	approved_symbol
RNU7_48P	RNU7_48P	HGNC:34144	approved_symbol
RNU7_49P	RNU7_49P	HGNC:34145	approved_symbol
RNU7_4P	RNU7_4P	HGNC:34100	approved_symbol
RNU7_50P	RNU7_50P	HGNC:34146	approved_symbol
RNU7_51P	RNU7_51P	HGNC:34147	approved_symbol
RNU7_52P	RNU7_52P	HGNC:34148	approved_symbol
RNU7_53P	RNU7_53P	HGNC:34149	approved_symbol
RNU7_54P	RNU7_54P	HGNC:34150	approved_symbol
RNU7_55P	RNU7_55P	HGNC:10239	approved_symbol
RNU7_56P	RNU7_56P	HGNC:34152	approved_symbol
RNU7_57P	RNU7_57P	HGNC:34153	approved_symbol
RNU7_58P	RNU7_58P	HGNC:34154	approved_symbol
RNU7_59P	RNU7_59P	HGNC:34155	approved_symbol
RNU7_5P	RNU7_5P	HGNC:34101	approved_symbol
RNU7_60P	RNU7_60P	HGNC:34156	approved_symbol
RNU7_61P	RNU7_61P	HGNC:34157	approved_symbol
RNU7_62P	RNU7_62P	HGNC:34158	approved_symbol
RNU7_63P	RNU7_63P	HGNC:34159	approved_symbol
RNU7_64P	RNU7_64P	HGNC:34160	approved_symbol
RNU7_65P	RNU7_65P	HGNC:34161	approved_symbol
RNU7_66P	RNU7_66P	HGNC:34162	approved_symbol
RNU7_67P	RNU7_67P	HGNC:34163	approved_symbol
RNU7_68P	RNU7_68P	HGNC:10236	approved_symbol
RNU7_69P	RNU7_69P	HGNC:34165	approved_symbol
RNU7_6P	RNU7_6P	HGNC:34102	approved_symbol
RNU7_70P	RNU7_70P	HGNC:34166	approved_symbol
RNU7_71P	RNU7_71P	HGNC:34167	approved_symbol
RNU7_72P	RNU7_72P	HGNC:34168	approved_symbol
RNU7_73P	RNU7_73P	HGNC:34169	approved_symbol
RNU7_74P	RNU7_74P	HGNC:34170	approved_symbol
RNU7_75P	RNU7_75P	HGNC:34171	approved_symbol
RNU7_76P	RNU7_76P	HGNC:34172	approved_symbol
RNU7_77P	RNU7_77P	HGNC:34173	approved_symbol
RNU7_78P	RNU7_78P	HGNC:34174	approved_symbol
RNU7_79P	RNU7_79P	HGNC:34175	approved_symbol
RNU7_7P	RNU7_7P	HGNC:34103	approved_symbol
RNU7_80P	RNU7_80P	HGNC:34176	approved_symbol
RNU7_81P	RNU7_81P	HGNC:34177	approved_symbol
RNU7_82P	RNU7_82P	HGNC:34178	approved_symbol
RNU7_83P	RNU7_83P	HGNC:34179	approved_symbol
RNU7_84P	RNU7_84P	HGNC:34180	approved_symbol
RNU7_85P	RNU7_85P	HGNC:34181	approved_symbol
RNU7_86P	RNU7_86P	HGNC:10237	approved_symbol
RNU7_87P	RNU7_87P	HGNC:42616	approved_symbol
RNU7_88P	RNU7_88P	HGNC:42617	approved_symbol
RNU7_89P	RNU7_89P	HGNC:42618	approved_symbol
RNU7_8P	RNU7_8P	HGNC:34104	approved_symbol
RNU7_90P	RNU7_90P	HGNC:45624	approved_symbol
RNU7_92P	RNU7_92P	HGNC:45626	approved_symbol
RNU7_93P	RNU7_93P	HGNC:45627	approved_symbol
RNU7_94P	RNU7_94P	HGNC:45628	approved_symbol
RNU7_95P	RNU7_95P	HGNC:45629	approved_symbol
RNU7_96P	RNU7_96P	HGNC:45630	approved_symbol
RNU7_97P	RNU7_97P	HGNC:45631	approved_symbol
RNU7_99P	RNU7_99P	HGNC:45633	approved_symbol
RNU7_9P	RNU7_9P	HGNC:34105	approved_symbol
RNU82	SNORD82	HGNC:10240	previous_symbol
RNU83A	SNORD83A	HGNC:17131	previous_symbol
RNU83B	SNORD83B	HGNC:17132	previous_symbol
RNUT1	SNUPN	HGNC:14245	previous_symbol
RNUXA	PHAX	HGNC:10241	previous_symbol
RNVU1_1	RNVU1_1	HGNC:10133	approved_symbol
RNVU1_10	RNVU1_1	HGNC:10133	previous_symbol
RNVU1_11	RNVU1_2	HGNC:48308	previous_symbol
RNVU1_12	RNVU1_3	HGNC:48311	previous_symbol
RNVU1_13	RNVU1_19	HGNC:48324	previous_symbol
RNVU1_14	RNVU1_14	HGNC:48319	approved_symbol
RNVU1_15	RNVU1_15	HGNC:48320	approved_symbol
RNVU1_16	RNVU1_15	HGNC:48320	previous_symbol
RNVU1_17	RNVU1_17	HGNC:48322	approved_symbol
RNVU1_18	RNVU1_18	HGNC:37496	approved_symbol
RNVU1_19	RNVU1_19	HGNC:48324	approved_symbol
RNVU1_2	RNVU1_2	HGNC:48308	approved_symbol
RNVU1_20	RNVU1_20	HGNC:48325	approved_symbol
RNVU1_21	RNVU1_21	HGNC:48464	approved_symbol
RNVU1_22	RNVU1_22	HGNC:48462	approved_symbol
RNVU1_23	RNVU1_23	HGNC:48434	approved_symbol
RNVU1_24	RNVU1_24	HGNC:48401	approved_symbol
RNVU1_25	RNVU1_25	HGNC:54428	approved_symbol
RNVU1_26	RNVU1_26	HGNC:54429	approved_symbol
RNVU1_27	RNVU1_27	HGNC:54431	approved_symbol
RNVU1_28	RNVU1_28	HGNC:54432	approved_symbol
RNVU1_29	RNVU1_29	HGNC:54433	approved_symbol
RNVU1_2A	RNVU1_2A	HGNC:54430	approved_symbol
RNVU1_3	RNVU1_3	HGNC:48311	approved_symbol
RNVU1_30	RNVU1_30	HGNC:54434	approved_symbol
RNVU1_31	RNVU1_31	HGNC:54448	approved_symbol
RNVU1_32	RNVU1_32	HGNC:48448	approved_symbol
RNVU1_33	RNVU1_33	HGNC:48429	approved_symbol
RNVU1_34	RNVU1_34	HGNC:48427	approved_symbol
RNVU1_4	RNVU1_4	HGNC:48312	approved_symbol
RNVU1_5	RNVU1_4	HGNC:48312	previous_symbol
RNVU1_6	RNVU1_6	HGNC:48314	approved_symbol
RNVU1_7	RNVU1_7	HGNC:37500	approved_symbol
RNVU1_8	RNVU1_8	HGNC:48315	approved_symbol
RNVU1_9	RNVU1_7	HGNC:37500	previous_symbol
RNX	TLX3	HGNC:13532	alias_symbol
RNY1	RNY1	HGNC:10242	approved_symbol
RNY1P1	RNY1P1	HGNC:42478	approved_symbol
RNY1P10	RNY1P10	HGNC:50873	approved_symbol
RNY1P11	RNY1P11	HGNC:50874	approved_symbol
RNY1P12	RNY1P12	HGNC:50875	approved_symbol
RNY1P13	RNY1P13	HGNC:50876	approved_symbol
RNY1P14	RNY1P14	HGNC:50877	approved_symbol
RNY1P15	RNY1P15	HGNC:50878	approved_symbol
RNY1P16	RNY1P16	HGNC:50879	approved_symbol
RNY1P2	RNY1P2	HGNC:42479	approved_symbol
RNY1P3	RNY1P3	HGNC:42480	approved_symbol
RNY1P4	RNY1P4	HGNC:42481	approved_symbol
RNY1P5	RNY1P5	HGNC:42482	approved_symbol
RNY1P6	RNY1P6	HGNC:42483	approved_symbol
RNY1P7	RNY1P7	HGNC:42484	approved_symbol
RNY1P8	RNY1P8	HGNC:42485	approved_symbol
RNY1P9	RNY1P9	HGNC:41481	approved_symbol
RNY3	RNY3	HGNC:10243	approved_symbol
RNY3P1	RNY3P1	HGNC:42477	approved_symbol
RNY3P10	RNY3P10	HGNC:42494	approved_symbol
RNY3P11	RNY3P11	HGNC:50887	approved_symbol
RNY3P12	RNY3P12	HGNC:50888	approved_symbol
RNY3P13	RNY3P13	HGNC:50889	approved_symbol
RNY3P14	RNY3P14	HGNC:50893	approved_symbol
RNY3P15	RNY3P15	HGNC:50890	approved_symbol
RNY3P16	RNY3P16	HGNC:50891	approved_symbol
RNY3P2	RNY3P2	HGNC:42486	approved_symbol
RNY3P3	RNY3P3	HGNC:42487	approved_symbol
RNY3P4	RNY3P4	HGNC:42488	approved_symbol
RNY3P5	RNY3P5	HGNC:42489	approved_symbol
RNY3P6	RNY3P6	HGNC:42490	approved_symbol
RNY3P7	RNY3P7	HGNC:42491	approved_symbol
RNY3P8	RNY3P8	HGNC:42492	approved_symbol
RNY3P9	RNY3P9	HGNC:42493	approved_symbol
RNY4	RNY4	HGNC:10244	approved_symbol
RNY4P1	RNY4P1	HGNC:10245	approved_symbol
RNY4P10	RNY4P10	HGNC:34060	approved_symbol
RNY4P11	RNY4P11	HGNC:34061	approved_symbol
RNY4P13	RNY4P13	HGNC:34063	approved_symbol
RNY4P14	RNY4P14	HGNC:34064	approved_symbol
RNY4P15	RNY4P15	HGNC:34065	approved_symbol
RNY4P16	RNY4P16	HGNC:34066	approved_symbol
RNY4P17	RNY4P17	HGNC:34067	approved_symbol
RNY4P18	RNY4P18	HGNC:34068	approved_symbol
RNY4P19	RNY4P19	HGNC:34069	approved_symbol
RNY4P2	RNY4P2	HGNC:10246	approved_symbol
RNY4P20	RNY4P20	HGNC:34070	approved_symbol
RNY4P21	RNY4P21	HGNC:42471	approved_symbol
RNY4P22	RNY4P22	HGNC:42472	approved_symbol
RNY4P23	RNY4P23	HGNC:42473	approved_symbol
RNY4P24	RNY4P24	HGNC:42474	approved_symbol
RNY4P25	RNY4P25	HGNC:42475	approved_symbol
RNY4P26	RNY4P26	HGNC:42476	approved_symbol
RNY4P27	RNY4P27	HGNC:42495	approved_symbol
RNY4P28	RNY4P28	HGNC:42496	approved_symbol
RNY4P29	RNY4P29	HGNC:42497	approved_symbol
RNY4P3	RNY4P3	HGNC:10247	approved_symbol
RNY4P30	RNY4P30	HGNC:42498	approved_symbol
RNY4P31	RNY4P31	HGNC:42499	approved_symbol
RNY4P34	RNY4P34	HGNC:50882	approved_symbol
RNY4P36	RNY4P36	HGNC:50884	approved_symbol
RNY4P37	RNY4P37	HGNC:50885	approved_symbol
RNY4P4	RNY4P4	HGNC:34050	approved_symbol
RNY4P5	RNY4P5	HGNC:34052	approved_symbol
RNY4P6	RNY4P6	HGNC:34055	approved_symbol
RNY4P7	RNY4P7	HGNC:34056	approved_symbol
RNY4P8	RNY4P8	HGNC:34057	approved_symbol
RNY4P9	RNY4P9	HGNC:34058	approved_symbol
RNY5	RNY5	HGNC:10248	approved_symbol
RNY5P1	RNY5P1	HGNC:34082	approved_symbol
RNY5P10	RNY5P10	HGNC:34091	approved_symbol
RNY5P2	RNY5P2	HGNC:34083	approved_symbol
RNY5P3	RNY5P3	HGNC:34084	approved_symbol
RNY5P4	RNY5P4	HGNC:34085	approved_symbol
RNY5P5	RNY5P5	HGNC:34086	approved_symbol
RNY5P6	RNY5P6	HGNC:34087	approved_symbol
RNY5P7	RNY5P7	HGNC:34088	approved_symbol
RNY5P8	RNY5P8	HGNC:34089	approved_symbol
RNY5P9	RNY5P9	HGNC:34090	approved_symbol
RNYP1	RNY1P9	HGNC:41481	previous_symbol
RN_TRE	USP6NL	HGNC:16858	alias_symbol
RO	CALR	HGNC:1455	alias_symbol
RO52	TRIM21	HGNC:11312	alias_symbol
RO60	RO60	HGNC:11313	approved_symbol
ROAT1	SLC22A6	HGNC:10970	alias_symbol
ROBLD1	DYNLRB1	HGNC:15468	alias_symbol
ROBLD2	DYNLRB2	HGNC:15467	alias_symbol
ROBLD3	LAMTOR2	HGNC:29796	previous_symbol
ROBO1	ROBO1	HGNC:10249	approved_symbol
ROBO2	ROBO2	HGNC:10250	approved_symbol
ROBO2P1	ROBO2P1	HGNC:44386	approved_symbol
ROBO3	ROBO3	HGNC:13433	approved_symbol
ROBO4	ROBO4	HGNC:17985	approved_symbol
ROBPI	PUF60	HGNC:17042	alias_symbol
ROC1	RBX1	HGNC:9928	alias_symbol
ROC2	RNF7	HGNC:10070	alias_symbol
ROC22	CEP104	HGNC:24866	alias_symbol
ROCK1	ROCK1	HGNC:10251	approved_symbol
ROCK1P1	ROCK1P1	HGNC:37832	approved_symbol
ROCK2	ROCK2	HGNC:10252	approved_symbol
ROCKI	MROCKI	HGNC:50323	alias_symbol
ROCO1	LRRK1	HGNC:18608	alias_symbol
ROCO2	LRRK2	HGNC:18618	alias_symbol
ROCR	ROCR	HGNC:52946	approved_symbol
ROD	KNTC1	HGNC:17255	alias_symbol
ROD1	PTBP3	HGNC:10253	previous_symbol
RODH	HSD17B6	HGNC:23316	alias_symbol
RODH_4	RDH16	HGNC:29674	alias_symbol
RODX	SLC24A1	HGNC:10975	alias_symbol
ROG	ZBTB32	HGNC:16763	alias_symbol
ROGD1	ROGDI	HGNC:29478	alias_symbol
ROGDI	ROGDI	HGNC:29478	approved_symbol
ROK1	DDX52	HGNC:20038	alias_symbol
ROLS	TANC2	HGNC:30212	alias_symbol
ROLSA	TANC2	HGNC:30212	alias_symbol
ROLSB	TANC1	HGNC:29364	alias_symbol
ROLT	CROCC	HGNC:21299	alias_symbol
ROM	ROM1	HGNC:10254	alias_symbol
ROM1	ROM1	HGNC:10254	approved_symbol
ROMK1	KCNJ1	HGNC:6255	alias_symbol
ROMO1	ROMO1	HGNC:16185	approved_symbol
RON	MST1R	HGNC:7381	previous_symbol
RONIN	THAP11	HGNC:23194	alias_symbol
RONU	FOXN1	HGNC:12765	previous_symbol
ROOTLETIN	CROCC	HGNC:21299	alias_symbol
ROPN1	ROPN1	HGNC:17692	approved_symbol
ROPN1A	ROPN1	HGNC:17692	alias_symbol
ROPN1B	ROPN1B	HGNC:31927	approved_symbol
ROPN1L	ROPN1L	HGNC:24060	approved_symbol
ROPN1L_AS1	ROPN1L_AS1	HGNC:39984	approved_symbol
ROPP120	EML4	HGNC:1316	alias_symbol
ROPPORIN	ROPN1	HGNC:17692	alias_symbol
ROQUIN	RC3H1	HGNC:29434	alias_symbol
ROR	LINC_ROR	HGNC:43773	alias_symbol
ROR1	ROR1	HGNC:10256	approved_symbol
ROR1_AS1	ROR1_AS1	HGNC:40508	approved_symbol
ROR2	ROR2	HGNC:10257	approved_symbol
ROR3	RORA	HGNC:10258	alias_symbol
RORA	RORA	HGNC:10258	approved_symbol
RORA1	RORA	HGNC:10258	alias_symbol
RORALPHA	RORA	HGNC:10258	alias_symbol
RORA_AS1	RORA_AS1	HGNC:51410	approved_symbol
RORA_AS2	RORA_AS2	HGNC:51411	approved_symbol
RORA_AS3	RORA_AS3	HGNC:51412	approved_symbol
RORA_AS4	RORA_AS4	HGNC:58471	approved_symbol
RORB	RORB	HGNC:10259	approved_symbol
RORB_AS1	RORB_AS1	HGNC:49803	approved_symbol
RORC	RORC	HGNC:10260	approved_symbol
RORET	TRIM38	HGNC:10059	alias_symbol
RORG	RORC	HGNC:10260	alias_symbol
ROR_ALPHA	RORA	HGNC:10258	alias_symbol
ROR_BETA	RORB	HGNC:10259	alias_symbol
ROS	ROS1	HGNC:10261	alias_symbol
ROS1	ROS1	HGNC:10261	approved_symbol
ROSALIND	LINC01918	HGNC:52737	alias_symbol
ROSBIN	RSBN1	HGNC:25642	alias_symbol
ROS_GC	GUCY2D	HGNC:4689	alias_symbol
ROS_GC1	GUCY2D	HGNC:4689	alias_symbol
ROS_GC2	GUCY2F	HGNC:4691	alias_symbol
ROX	MNT	HGNC:7188	alias_symbol
ROXAN	ZC3H7B	HGNC:30869	alias_symbol
RP	MT_ATP6	HGNC:7414	previous_symbol
RP1	MAPRE2	HGNC:6891	alias_symbol
RP10	IMPDH1	HGNC:6052	previous_symbol
RP105	CD180	HGNC:6726	alias_symbol
RP11	LINC02598	HGNC:53954	alias_symbol
RP1130_1	LINC02055	HGNC:52895	alias_symbol
RP11_101C11_1	MIR4422HG	HGNC:53113	alias_symbol
RP11_108K3_1	MIR4713HG	HGNC:53124	alias_symbol
RP11_108M12_3	LINC03059	HGNC:56366	alias_symbol
RP11_1094M14_11	SNHG30	HGNC:52836	alias_symbol
RP11_109D20_2	SORD_AS2	HGNC:58702	alias_symbol
RP11_10A14_5	PPP1R3B_DT	HGNC:56150	alias_symbol
RP11_10C24_1	PDCD6IP_DT	HGNC:55244	alias_symbol
RP11_1100L3_8	NR4A1AS	HGNC:54409	alias_symbol
RP11_1101K5_1	LINC02237	HGNC:53108	alias_symbol
RP11_1149O23_2	TNFRSF10A_AS1	HGNC:53164	alias_symbol
RP11_115N4_1	LINC02932	HGNC:55875	alias_symbol
RP11_11C5_2	MZT1	HGNC:33830	alias_symbol
RP11_121A23_1	IGSF21	HGNC:28246	alias_symbol
RP11_124O11_2	LINC01264	HGNC:50282	alias_symbol
RP11_126L15_4	SLC12A9_AS1	HGNC:40807	alias_symbol
RP11_127F21	FSD2	HGNC:18024	alias_symbol
RP11_127L21_1	LINC02578	HGNC:53750	alias_symbol
RP11_137J7_2	NMBR_AS1	HGNC:40406	alias_symbol
RP11_138J23_1	NIHCOLE	HGNC:53024	alias_symbol
RP11_139H14_4	LRRC63	HGNC:34296	alias_symbol
RP11_13B9_3	KRT8P11	HGNC:31058	alias_symbol
RP11_13G14	SART3	HGNC:16860	alias_symbol
RP11_142A22_4	LINC02266	HGNC:53180	alias_symbol
RP11_145E5_4	CDKN2B_AS1	HGNC:34341	alias_symbol
RP11_156E8_1	EFCAB2_AS1	HGNC:58101	alias_symbol
RP11_157D18_1	RIMKLA	HGNC:28725	alias_symbol
RP11_157N3_1	LINC01307	HGNC:50494	alias_symbol
RP11_159F24_1	NNT_AS1	HGNC:49005	alias_symbol
RP11_159K7_2	LINC02200	HGNC:53066	alias_symbol
RP11_162G10_5	ZNF248_AS1	HGNC:56681	alias_symbol
RP11_162L10_1	VIM2P	HGNC:43891	alias_symbol
RP11_169D4_1_001	LINC01537	HGNC:51301	alias_symbol
RP11_169F17_1	LINC02864	HGNC:54480	alias_symbol
RP11_169K16_4	SLC25A34_AS1	HGNC:53623	alias_symbol
RP11_178C10_1	UBAC2	HGNC:20486	alias_symbol
RP11_181G12_2	PRKCZ_AS1	HGNC:40477	alias_symbol
RP11_189E14_4	LINC02179	HGNC:53041	alias_symbol
RP11_190D6_2	WWOX_AS1	HGNC:53169	alias_symbol
RP11_197K6_1	PYDC2_AS1	HGNC:52874	alias_symbol
RP11_19E11_1	LINC01956	HGNC:52777	alias_symbol
RP11_19J3_3	CENPP	HGNC:32933	alias_symbol
RP11_1A16_1	LINC00871	HGNC:47038	alias_symbol
RP11_1C1_7	ROPN1L	HGNC:24060	alias_symbol
RP11_206L10_11	LINC01128	HGNC:49377	alias_symbol
RP11_209E8	LINC02490	HGNC:53471	alias_symbol
RP11_20G13_3	LINC02244	HGNC:53929	alias_symbol
RP11_20J15_2	LINC03089	HGNC:56717	alias_symbol
RP11_21	SPON1_AS1	HGNC:53117	alias_symbol
RP11_215N21_1	LINC01435	HGNC:50753	alias_symbol
RP11_219E7_1	LINC03058	HGNC:56363	alias_symbol
RP11_230G5_2	MSRB3_AS1	HGNC:53386	alias_symbol
RP11_231D20_2	IKBKB_DT	HGNC:55254	alias_symbol
RP11_248E9_5	LINC02258	HGNC:53165	alias_symbol
RP11_251J8_1	CCDC169	HGNC:34361	alias_symbol
RP11_252C15_1	LINC03019	HGNC:27982	alias_symbol
RP11_257K9_7	KHDC1L	HGNC:37274	alias_symbol
RP11_265F14_2	CELA2B	HGNC:29995	alias_symbol
RP11_267A15_1	LINC01411	HGNC:50703	alias_symbol
RP11_275I14_4	ACBD3_AS1	HGNC:40701	alias_symbol
RP11_276H19_1	GAS1RR	HGNC:52261	alias_symbol
RP11_279C4_1	ITGAL_AS1	HGNC:56737	alias_symbol
RP11_284F21_9	BCAN_AS1	HGNC:55233	alias_symbol
RP11_284N8_3	KCNA3	HGNC:6221	alias_symbol
RP11_284P20_2	PES1P2	HGNC:44059	alias_symbol
RP11_286H15_1	MYO7B_AS1	HGNC:58165	alias_symbol
RP11_288L9_1	LINC02574	HGNC:53746	alias_symbol
RP11_290L1_3	PHLDA1_AS1	HGNC:55461	alias_symbol
RP11_295G20_2	CYDAER	HGNC:40594	alias_symbol
RP11_296A18_3	LINC01562	HGNC:51335	alias_symbol
RP11_296E3_2	SNX7_DT	HGNC:56892	alias_symbol
RP11_297P16_3	TACR3_AS1	HGNC:55593	alias_symbol
RP11_298D21_1	CEDORA	HGNC:56653	alias_symbol
RP11_301G19_1	ERVH_3	HGNC:39055	alias_symbol
RP11_301L8_2	SORBS2_AS1	HGNC:41039	alias_symbol
RP11_307C12_11	DCST1_AS1	HGNC:41147	alias_symbol
RP11_308B5_5	PABIR2	HGNC:30490	alias_symbol
RP11_308N19_1	LINC01505	HGNC:51186	alias_symbol
RP11_311P8_3	UPRT	HGNC:28334	alias_symbol
RP11_312O7_1	FAM72A	HGNC:24044	alias_symbol
RP11_319G6_1	COPB2_DT	HGNC:55579	alias_symbol
RP11_321G1_1	TBC1D8B	HGNC:24715	alias_symbol
RP11_325F22_5_1	KMT2E_AS1	HGNC:40845	alias_symbol
RP11_325I22_2	LINC01511	HGNC:51200	alias_symbol
RP11_326A19_4	CARMAL	HGNC:55102	alias_symbol
RP11_327J17_1	LINC02157	HGNC:53018	alias_symbol
RP11_332J15_1	LINC02236	HGNC:53107	alias_symbol
RP11_334E6_12	THY1_AS1	HGNC:54852	alias_symbol
RP11_344H11_3	KDF1	HGNC:26624	alias_symbol
RP11_346A9_1	ADAMTS19_AS1	HGNC:40797	alias_symbol
RP11_34D15_2	SCD_DT	HGNC:58401	alias_symbol
RP11_350G8_5	IL6R_AS1	HGNC:53716	alias_symbol
RP11_354A14_1	LINC02235	HGNC:53106	alias_symbol
RP11_354K1_1	NTRAS	HGNC:52478	alias_symbol
RP11_356I2_2	LINC02539	HGNC:53572	alias_symbol
RP11_357H14_17	LINC03057	HGNC:56359	alias_symbol
RP11_359E19_2	LINC02866	HGNC:54518	alias_symbol
RP11_35F15_2	CXORF66	HGNC:33743	alias_symbol
RP11_35G9_3	ATP8B1_AS1	HGNC:56042	alias_symbol
RP11_363D14	ARID5A	HGNC:17361	alias_symbol
RP11_366L20_2	HMGA2_AS1	HGNC:53973	alias_symbol
RP11_367G18_1	LINC02541	HGNC:53574	alias_symbol
RP11_380D23_2	PANCR	HGNC:52282	alias_symbol
RP11_385J1_2	KCNMB2_AS1	HGNC:51409	alias_symbol
RP11_386G11_10	TUBA1B_AS1	HGNC:56356	alias_symbol
RP11_387H17_6	PSMD3_AS1	HGNC:58140	alias_symbol
RP11_38M8_1	LINC03060	HGNC:56367	alias_symbol
RP11_392P7_6	GPRC5D_AS1	HGNC:53599	alias_symbol
RP11_394O4_4	GRPEL2_AS1	HGNC:48999	alias_symbol
RP11_396F22_1	CPNE8_AS1	HGNC:53937	alias_symbol
RP11_397D12_4	LINC01627	HGNC:52258	alias_symbol
RP11_400K9_4	LINC02984	HGNC:56063	alias_symbol
RP11_400N13_2	LINC02474	HGNC:53417	alias_symbol
RP11_400N13_3	LINC01705	HGNC:52493	alias_symbol
RP11_403E24_2	AMER1	HGNC:26837	alias_symbol
RP11_413M3_2	DNLZ	HGNC:33879	alias_symbol
RP11_417E7_1	LINC01615	HGNC:51898	alias_symbol
RP11_424G14_1	KDNBY	HGNC:58375	alias_symbol
RP11_439A17_6	FAM72B	HGNC:24805	alias_symbol
RP11_442H21_2	DDIT4_AS1	HGNC:52379	alias_symbol
RP11_445H22_4	KCNK15_AS1	HGNC:49901	alias_symbol
RP11_445P17_8	LINC02561	HGNC:53601	alias_symbol
RP11_44F21_5	LINC02562	HGNC:53602	alias_symbol
RP11_450P7_3	KLHL34	HGNC:26634	alias_symbol
RP11_452F19_2	FAM177B	HGNC:34395	alias_symbol
RP11_456D7_1	SKAP1_AS1	HGNC:53166	alias_symbol
RP11_45J16_2	FMO9P	HGNC:32210	alias_symbol
RP11_462C24_1	RPL34_DT	HGNC:26749	alias_symbol
RP11_462G12_2	TRIDDENT	HGNC:54406	alias_symbol
RP11_462G22_1	LINC01262	HGNC:50275	alias_symbol
RP11_465L10_10	SLC12A5_AS1	HGNC:53143	alias_symbol
RP11_46A10_4	KIAA1614_AS1	HGNC:50644	alias_symbol
RP11_46C20_1	PURPL	HGNC:48995	alias_symbol
RP11_46F15_3	TPRG1L	HGNC:27007	alias_symbol
RP11_46H11_3	SFSPAT	HGNC:58768	alias_symbol
RP11_472G21_2	LINC03139	HGNC:58111	alias_symbol
RP11_473L15_2	FGF10_AS1	HGNC:49382	alias_symbol
RP11_479E16_1	FAAH2	HGNC:26440	alias_symbol
RP11_480I12_5	TUBA5P	HGNC:54799	alias_symbol
RP11_485F13_1	LINC03077	HGNC:56657	alias_symbol
RP11_48C7_2	PNPLA7	HGNC:24768	alias_symbol
RP11_490M8_1	CRIM1_DT	HGNC:54057	alias_symbol
RP11_498C9_13	PYCR1_AS1	HGNC:56889	alias_symbol
RP11_499E18_1	NFKB1_AS1	HGNC:58149	alias_symbol
RP11_4O1_2	LINC02977	HGNC:56036	alias_symbol
RP11_506B15_1	SZT2	HGNC:29040	alias_symbol
RP11_510J16_5	HSD17B2_AS1	HGNC:56281	alias_symbol
RP11_517C16_2	ATP2C2_AS1	HGNC:53167	alias_symbol
RP11_517C16_2_001	ATP2C2_AS1	HGNC:53167	alias_symbol
RP11_519G16_3	SLC30A4_AS1	HGNC:56661	alias_symbol
RP11_519K18_1	ZMIZ1	HGNC:16493	alias_symbol
RP11_523H24_3	PSPC1_AS2	HGNC:52951	alias_symbol
RP11_527N12_1	LINC00376	HGNC:42701	alias_symbol
RP11_527N22_2	LINC01605	HGNC:51654	alias_symbol
RP11_529I10_4	DPCD	HGNC:24542	alias_symbol
RP11_532F12_5	SPINT1_AS1	HGNC:53162	alias_symbol
RP11_534G20_3	SVIL_AS1	HGNC:51219	alias_symbol
RP11_540D14_5	SLC50A1	HGNC:30657	alias_symbol
RP11_543N12_1	CDH13_AS1	HGNC:55989	alias_symbol
RP11_54A9_1	LNCOG	HGNC:53336	alias_symbol
RP11_54H19_7	SMG5	HGNC:24644	alias_symbol
RP11_54H7_4	LINC00370	HGNC:42692	alias_symbol
RP11_54O7_8	PERM1	HGNC:28208	alias_symbol
RP11_552D4_1	LINC01736	HGNC:52524	alias_symbol
RP11_567G11_1	LINC02041	HGNC:52881	alias_symbol
RP11_569A11_1	SYT2_AS1	HGNC:40572	alias_symbol
RP11_56N19_2	C1ORF167	HGNC:25262	alias_symbol
RP11_573D15_8	HRG_AS1	HGNC:55915	alias_symbol
RP11_573I11_2	PRKG1_AS1	HGNC:45029	alias_symbol
RP11_585P4_5	GLIPR1_AS1	HGNC:56075	alias_symbol
RP11_59J16_2	LINC01472	HGNC:51107	alias_symbol
RP11_610P16_1	FHIP1A_DT	HGNC:53123	alias_symbol
