sample,endpoint,muat_feature_1,muat_feature_2,muat_feature_3,muat_feature_4,muat_feature_5,muat_feature_6,muat_feature_7,muat_feature_8,muat_feature_9,muat_feature_10,muat_feature_11,muat_feature_12,muat_feature_13,muat_feature_14,muat_feature_15,muat_feature_16,muat_feature_17,muat_feature_18,muat_feature_19,muat_feature_20,muat_feature_21,muat_feature_22,muat_feature_23,muat_feature_24
TCGA-D7-A6EV,OS,1.0205078125,4.0859375,-4.5546875,-5.5625,3.771484375,-3.501953125,1.6806640625,-2.26953125,0.0823974609375,-3.599609375,-0.34765625,-4.19921875,-3.546875,5.93359375,2.033203125,2.59765625,-1.3994140625,-1.224609375,1.6591796875,-0.98779296875,-1.064453125,-3.470703125,3.619140625,-1.7099609375
TCGA-D7-A6EX,OS,-2.5625,3.5078125,9.2578125,2.333984375,-9.8671875,8.4921875,0.95166015625,1.1591796875,-1.2373046875,18.578125,-21.84375,14.2265625,5.15234375,-5.77734375,-19.390625,1.162109375,14.46875,11.3046875,4.3984375,-18.484375,-18.046875,19.3125,-15.8359375,8.0078125
TCGA-D7-A6EY,OS,-2.583984375,3.5,9.2265625,2.236328125,-9.78125,8.5078125,0.9375,1.14453125,-1.291015625,18.421875,-21.71875,14.15625,5.1015625,-5.8671875,-19.296875,1.15234375,14.46875,11.1875,4.453125,-18.515625,-18.0625,19.21875,-15.734375,7.8828125
TCGA-D7-A6EZ,OS,-0.10748291015625,-2.6640625,4.22265625,-1.306640625,-3.900390625,2.19140625,-2.833984375,0.880859375,-1.2001953125,3.591796875,-1.775390625,0.0161590576171875,2.33203125,-2.330078125,3.5390625,1.0341796875,-3.134765625,-0.89453125,-0.2381591796875,-0.56298828125,5.07421875,2.69140625,3.583984375,0.006511688232421875
TCGA-D7-A6F0,OS,0.313720703125,0.0242767333984375,0.027679443359375,0.459716796875,-0.2320556640625,0.591796875,0.265625,-0.67529296875,0.19384765625,-0.58447265625,0.46875,-0.451171875,-0.91015625,0.08001708984375,0.1053466796875,-0.320556640625,0.3564453125,0.57421875,0.66845703125,-0.92333984375,-0.002323150634765625,0.15771484375,0.57080078125,-0.35107421875
TCGA-D7-A6F2,OS,-0.12060546875,-3.029296875,4.66796875,-1.544921875,-4.42578125,2.431640625,-3.1875,1.134765625,-1.3251953125,3.8671875,-2.01171875,-0.043701171875,2.650390625,-2.548828125,3.916015625,1.12890625,-3.478515625,-1.00390625,-0.295166015625,-0.5888671875,5.57421875,3.041015625,4.046875,0.0904541015625
TCGA-D7-A747,OS,-4.5390625,-14.21875,-2.955078125,-9.390625,17.90625,13.046875,2.51171875,-23.0,16.71875,-10.921875,6.31640625,3.74609375,7.52734375,16.5,16.28125,-5.34765625,9.7265625,-12.21875,5.55078125,-10.4765625,-0.155029296875,-12.0546875,-3.271484375,-4.40625
TCGA-D7-A748,OS,-0.16015625,-2.369140625,3.9921875,-1.408203125,-3.759765625,2.177734375,-2.669921875,1.0712890625,-1.236328125,3.18359375,-1.9228515625,0.11669921875,2.19140625,-2.146484375,3.287109375,0.92041015625,-2.94140625,-0.80322265625,3.0159950256347656e-05,-0.7216796875,4.94921875,2.52734375,3.42578125,0.1639404296875
TCGA-D7-A74A,OS,-0.1920166015625,-2.912109375,4.51171875,-1.5966796875,-4.1796875,2.416015625,-3.005859375,1.0224609375,-1.4599609375,3.78515625,-1.921875,0.048492431640625,2.46875,-2.52734375,3.884765625,1.1572265625,-3.4296875,-0.8671875,-0.25830078125,-0.65234375,5.5390625,2.970703125,3.908203125,0.0275726318359375
TCGA-D7-A74B,OS,-4.56640625,-14.1796875,-2.927734375,-9.3125,17.671875,12.9921875,2.515625,-22.921875,16.671875,-10.84375,6.203125,3.70703125,7.44140625,16.46875,16.171875,-5.25,9.7265625,-12.1015625,5.51171875,-10.4296875,-0.09674072265625,-11.9453125,-3.22265625,-4.328125
TCGA-EQ-5647,OS,-0.1038818359375,-2.884765625,4.66015625,-1.4501953125,-4.234375,2.365234375,-3.064453125,1.1708984375,-1.3037109375,3.787109375,-1.8359375,0.1044921875,2.568359375,-2.392578125,3.736328125,1.2001953125,-3.337890625,-0.94189453125,-0.32568359375,-0.578125,5.328125,3.0234375,3.947265625,-0.046478271484375
TCGA-EQ-8122,OS,-4.46875,-14.0703125,-2.978515625,-9.3203125,17.703125,12.875,2.4453125,-22.71875,16.5625,-10.8359375,6.2578125,3.646484375,7.4296875,16.3125,16.078125,-5.2265625,9.609375,-12.125,5.515625,-10.3203125,-0.1298828125,-11.9375,-3.185546875,-4.30078125
TCGA-EQ-A4SO,OS,1.0185546875,4.09375,-4.453125,-5.60546875,3.619140625,-3.455078125,1.724609375,-2.25390625,0.042449951171875,-3.6484375,-0.268798828125,-4.09375,-3.595703125,5.8203125,2.009765625,2.595703125,-1.2314453125,-1.259765625,1.7529296875,-1.0087890625,-1.0703125,-3.419921875,3.6640625,-1.783203125
TCGA-F1-6177,OS,-0.1888427734375,-2.57421875,4.05078125,-1.3056640625,-4.015625,2.0625,-2.8828125,0.96240234375,-1.2314453125,3.482421875,-1.755859375,-0.06341552734375,2.341796875,-2.2109375,3.583984375,1.025390625,-3.271484375,-0.98828125,-0.1822509765625,-0.64111328125,5.13671875,2.734375,3.6796875,0.07464599609375
TCGA-F1-6874,OS,-4.53125,-14.2421875,-3.0,-9.3828125,17.84375,12.9921875,2.419921875,-22.90625,16.734375,-10.9140625,6.3359375,3.6875,7.4375,16.40625,16.265625,-5.3203125,9.7890625,-12.203125,5.63671875,-10.453125,-0.234130859375,-12.0546875,-3.208984375,-4.3359375
