endpoint,sample,muat_feature_1,muat_feature_2,muat_feature_3,muat_feature_4,muat_feature_5,muat_feature_6,muat_feature_7,muat_feature_8,muat_feature_9,muat_feature_10,muat_feature_11,muat_feature_12,muat_feature_13,muat_feature_14,muat_feature_15,muat_feature_16,muat_feature_17,muat_feature_18,muat_feature_19,muat_feature_20,muat_feature_21,muat_feature_22,muat_feature_23,muat_feature_24
tcga_20_type,TCGA-L5-A893,-0.23200953006744385,0.1515851467847824,0.08327440917491913,0.015213780105113983,-0.17387737333774567,-0.04251962527632713,0.22484466433525085,-0.06303752958774567,-0.2596900165081024,-0.2989501953125,0.07990193367004395,0.29712826013565063,0.3411697447299957,0.19821879267692566,-0.23213064670562744,-0.278583824634552,-0.5336911082267761,-0.13026480376720428,0.023361295461654663,-0.08544491976499557,0.2336268126964569,0.005794174037873745,0.06080734357237816,0.2998552620410919
tcga_20_type,TCGA-LL-A6FQ,-0.15597431361675262,0.32152074575424194,0.1656641960144043,0.10613811761140823,-0.06458187848329544,-0.08332788199186325,0.19105300307273865,-0.008526474237442017,-0.37822529673576355,-0.4145507514476776,0.07985784113407135,0.40298157930374146,0.3194429278373718,0.3224944770336151,-0.23733511567115784,-0.2587650418281555,-0.4439373016357422,-0.33481743931770325,0.026442602276802063,-0.2015201598405838,0.2669987678527832,0.0177617147564888,0.044164493680000305,0.20949307084083557
tcga_20_type,TCGA-LN-A9FP,-0.305965781211853,-0.21202507615089417,-0.25288689136505127,0.22364673018455505,-0.4972827434539795,-0.871799647808075,0.26207807660102844,0.17882022261619568,-0.07729704678058624,-0.034573618322610855,0.0824798196554184,-0.1345677226781845,0.20721732079982758,0.03703039139509201,-0.0602550245821476,-0.40359216928482056,-0.5782327055931091,-0.13713213801383972,0.004310823976993561,-0.5733516812324524,0.2069443017244339,0.04115888476371765,-0.326926052570343,0.01221892237663269
tcga_20_type,TCGA-RS-A6TO,-0.28468599915504456,-0.06157428398728371,-0.22890125215053558,0.2380368709564209,-0.5546690821647644,-0.7198684215545654,0.11822666972875595,0.17438814043998718,-0.020533353090286255,0.0877436101436615,0.20054107904434204,-0.0454353392124176,0.06051389500498772,-0.01386820524930954,-0.09049135446548462,-0.26956045627593994,-0.4430880844593048,-0.21622177958488464,-0.0004177466034889221,-0.6232784390449524,0.1689819097518921,0.05414782464504242,-0.213670551776886,-0.06135464087128639
tcga_20_type,TCGA-S9-A7R8,-0.32304996252059937,-0.10453267395496368,-0.4000731408596039,0.08186844736337662,-0.554191529750824,-0.7760209441184998,0.23111581802368164,0.14787697792053223,-0.03986358642578125,-0.03221280872821808,0.3684402406215668,-0.11560617387294769,0.12190960347652435,0.06517814099788666,0.05204152688384056,-0.490760862827301,-0.4928697347640991,-0.14275547862052917,0.13308271765708923,-0.6753738522529602,0.3028222322463989,0.16965235769748688,-0.3442871570587158,0.007100619375705719
tcga_20_type,TCGA-VQ-A8DV,-0.1254333108663559,0.31169676780700684,0.17867502570152283,0.03399106115102768,-0.14518888294696808,0.022198013961315155,0.2008131742477417,0.08084945380687714,-0.3685760796070099,-0.37881502509117126,-0.03147921338677406,0.363886296749115,0.2982385754585266,0.3180508017539978,-0.1960403025150299,-0.10959514230489731,-0.42481178045272827,-0.2504368722438812,-0.02637176215648651,-0.23372365534305573,0.26323017477989197,0.036288581788539886,0.16977135837078094,0.18634717166423798
tcga_20_type,TCGA-VQ-A8PY,-0.2743622660636902,-0.16555044054985046,-0.21427693963050842,0.20495474338531494,-0.35228487849235535,-0.8409030437469482,0.2465783655643463,0.03717266768217087,-0.09731297194957733,0.09668957442045212,0.2317928671836853,-0.10035667568445206,0.1787763237953186,0.05518023669719696,-0.05157243832945824,-0.5865510106086731,-0.464537650346756,-0.0816238671541214,0.12385723739862442,-0.6160668134689331,0.22279293835163116,0.09763312339782715,-0.37180253863334656,-0.06179109215736389
tcga_20_type,TCGA-VS-A8Q8,-0.270813524723053,-0.07510505616664886,-0.18158558011054993,0.18030020594596863,-0.5125345587730408,-0.5785386562347412,0.2087979018688202,-0.00497870147228241,0.008478164672851562,0.06661790609359741,0.21176347136497498,-0.047121815383434296,0.17096036672592163,0.052329085767269135,-0.0802484005689621,-0.23528189957141876,-0.43066880106925964,-0.2992984652519226,-0.011360704898834229,-0.6323257684707642,0.16438549757003784,-0.018400132656097412,-0.14936311542987823,-0.14362972974777222
tcga_20_type,TCGA-X6-A7WD,-0.2925373315811157,0.10970135033130646,0.0769394114613533,0.16105827689170837,-0.16866534948349,-0.043901409953832626,0.2437777817249298,-0.015329360961914062,-0.32409876585006714,-0.3796727955341339,0.09729920327663422,0.3974347710609436,0.35390719771385193,-0.00016019493341445923,-0.35377511382102966,-0.28450530767440796,-0.5096818208694458,-0.15861324965953827,0.028234973549842834,-0.06486312299966812,0.216017484664917,-0.05405796319246292,0.007209312170743942,0.32010984420776367
tcga_20_type,TCGA-YG-AA3N,0.01008550077676773,0.17220158874988556,0.06711724400520325,-0.014786489307880402,-0.2555749714374542,0.3615555763244629,0.39236384630203247,0.14147476851940155,-0.5131572484970093,0.033196039497852325,0.13245686888694763,0.5376840829849243,0.49139195680618286,0.36405590176582336,-0.13235384225845337,-0.16483788192272186,-0.34840935468673706,-0.5836395025253296,0.3201064467430115,-0.4557197093963623,0.15574496984481812,-0.0786098763346672,0.13529933989048004,0.23569481074810028
