endpoint_display,endpoint_tier_display,task_display,representation_family_display,representation_display,atlas_status_display,model_display,metric_display,primary_score,auroc,auprc,accuracy,f1,balanced_accuracy,p_value,q_value,delta_vs_signatures,ci_low,ci_high,n_samples,n_features,folds,repeats,xgb_estimators,optuna_trials_completed,na_reason,split_strategy,endpoint,endpoint_tier,task,representation_family,representation,atlas_status,model_family,metric,run_id,cache_key,oof_prediction_file,fold_metrics_file,experiment_id,source_file
HRD33 high/low,Main,Binary classification,Mutational signatures,SBS96 + ID83 spectra,No UGA atlas,Elastic net,AUROC,0.7283941791376736,0.7283941791376736,0.5081311066569911,0.7046632124352331,0.6694411057692308,0.6818542878022432,,,,,,772.0,182.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,hrd_binary_33,main,binary,signatures_only,standard_sbs96_id83,no UGA atlas,elastic_net,auroc,20260524T162414Z,main_complete_panel_mc3_standard_features_ac69638a19f207d649d56302,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
HRD33 high/low,Main,Binary classification,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.902281320496934,0.902281320496934,0.8006210783988287,0.8238341968911918,0.7971498346162169,0.8059924379626981,,,,,,772.0,2005.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,hrd_binary_33,main,binary,signatures_plus_MAF_stack,signatures_plus_MAF_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,main_complete_panel_mc3_id_plus_best_gene_locus_multiscale_stack_50c42e19315da43c5ae12c89,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
HRD33 high/low,Main,Binary classification,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,Elastic net,AUROC,0.753463285991167,0.753463285991167,0.5023800849553934,0.7253886010362695,0.6986396211267502,0.7196644743113145,,,,,,772.0,2005.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,hrd_binary_33,main,binary,signatures_plus_MAF_stack,signatures_plus_MAF_stack,no UGA atlas,elastic_net,auroc,20260524T162414Z,main_complete_panel_mc3_id_plus_best_gene_locus_multiscale_stack_6f61039a7324d547d6e57b91,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.653887254847177,0.653887254847177,0.4246803634467023,0.5782621560311668,0.5691435941689122,0.614259371764602,,,,,,10139.0,1823.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,MAF_stack_only,MAF_stack_only,no UGA atlas,XGBoost,auroc,20260524T162414Z,main_complete_panel_mc3_maf_only_best_gene_locus_multiscale_stack_4d7204a3df7f4ac9d62a915b,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Event-level MAF stack,Event-level MAF stack,No UGA atlas,Elastic net,AUROC,0.5702420194508167,0.5702420194508167,0.3611653035078796,0.5904921589900385,0.5482923642681536,0.5555177351339101,,,,,,10139.0,1823.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,MAF_stack_only,MAF_stack_only,no UGA atlas,elastic_net,auroc,20260524T162414Z,main_complete_panel_mc3_maf_only_best_gene_locus_multiscale_stack_7227b5f529e2757d5f9718ef,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Mutational burden,Mutational burden,No UGA atlas,XGBoost,AUROC,0.6233497466278577,0.6233497466278577,0.3809783409792693,0.5347667422822764,0.5330988039538589,0.60219579724146,,,,,,10139.0,3.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,burden_only,burden_only,no UGA atlas,XGBoost,auroc,20260524T162414Z,main_complete_panel_mc3_standard_features_ac69638a19f207d649d56302,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Mutational burden,Mutational burden,No UGA atlas,Elastic net,AUROC,0.5907852108863453,0.5907852108863453,0.353934694553594,0.566229411184535,0.5465345487108133,0.5713625858963534,,,,,,10139.0,3.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,burden_only,burden_only,no UGA atlas,elastic_net,auroc,20260524T162414Z,main_complete_panel_mc3_standard_features_ac69638a19f207d649d56302,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,One-hot sequence KME,One-hot sequence KME,GRCh37 FASTA windows,XGBoost,AUROC,0.6439133432279678,0.6439133432279678,0.4101536887386309,0.5601144097050991,0.5553364029125603,0.6119923144668998,,,-0.0058917336319433,,,10139.0,68.0,5.0,1.0,,10.0,,5-fold StratifiedKFold,os_event,main,binary,one_hot_event_KME,one_hot_event_kme_oracle,uses GRCh37 FASTA windows; no UGA atlas,XGBoost,auroc,20260524T162414Z,one_hot_event_kme_features_f2f3cd362d8eae1b6a66f09a,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,one_hot_event_kme_scout,one_hot_event_kme_scout_endpoint_results.csv
Overall survival event,Main,Binary classification,One-hot sequence KME,One-hot sequence KME,GRCh37 FASTA windows,Elastic net,AUROC,0.5601225006078037,0.5601225006078037,0.3374709136408881,0.5307229509813591,0.5152929400752602,0.54325787254609,,,-0.0197799558350709,,,10139.0,68.0,5.0,1.0,,10.0,,5-fold StratifiedKFold,os_event,main,binary,one_hot_event_KME,one_hot_event_kme_oracle,uses GRCh37 FASTA windows; no UGA atlas,elastic_net,auroc,20260524T162414Z,one_hot_event_kme_features_61b209b1a5c0ca16455e9d0a,one_hot_event_kme_scout_oof_predictions.csv,one_hot_event_kme_scout_fold_metrics.csv,one_hot_event_kme_scout,one_hot_event_kme_scout_endpoint_results.csv
Overall survival event,Main,Binary classification,Mutational signatures,SBS96 + ID83 spectra,No UGA atlas,XGBoost,AUROC,0.6516435111943052,0.6516435111943052,0.4255618862122393,0.5653417496794556,0.5592912066881461,0.6119756651350807,,,,,,10139.0,182.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,signatures_only,standard_sbs96_id83,no UGA atlas,XGBoost,auroc,20260524T162414Z,main_complete_panel_mc3_standard_features_ac69638a19f207d649d56302,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Mutational signatures,SBS96 + ID83 spectra,No UGA atlas,Elastic net,AUROC,0.57397369121595,0.57397369121595,0.3499838924309137,0.5420652924351514,0.525362350805038,0.5524209136127318,,,,,,10139.0,182.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,signatures_only,standard_sbs96_id83,no UGA atlas,elastic_net,auroc,20260524T162414Z,main_complete_panel_mc3_standard_features_ac69638a19f207d649d56302,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.6670939995166884,0.6670939995166884,0.4440053733638361,0.5854620771279219,0.5755421678142578,0.6193569070772165,,,,,,10139.0,2005.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,signatures_plus_MAF_stack,signatures_plus_MAF_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,main_complete_panel_mc3_id_plus_best_gene_locus_multiscale_stack_9b80a6853e563772f3b369f5,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
Overall survival event,Main,Binary classification,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,Elastic net,AUROC,0.5763473546204163,0.5763473546204163,0.3675530054233958,0.5971989348061939,0.5558673251368362,0.5636826636439236,,,,,,10139.0,2005.0,5.0,1.0,,0.0,,5-fold StratifiedKFold,os_event,main,binary,signatures_plus_MAF_stack,signatures_plus_MAF_stack,no UGA atlas,elastic_net,auroc,20260524T162414Z,main_complete_panel_mc3_id_plus_best_gene_locus_multiscale_stack_6f61039a7324d547d6e57b91,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
HRD LOH,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.6738596328100667,,,,,,0.0,0.0,0.0900143062082643,0.0547231590488198,0.1260540683429014,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_LOH,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD LST,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.733377477108942,,,,,,0.0,0.0,0.0447379115358959,0.0191154680832083,0.0693415801358865,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_LST,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD TAI,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.7591561827326269,,,,,,0.0,0.0,0.0842987606834433,0.0547499785144177,0.1120465780013551,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_TAI,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
PARPi7,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.2896270887045867,,,,,,0.0,0.0,0.1084751414856775,0.0498898245374586,0.1615937546987632,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,PARPi7,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
eCARD,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.5419971407794687,,,,,,0.0,0.0,0.1015306011802836,0.0563136761382511,0.1434782765829848,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,eCARD,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
High tumor purity,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.9225849184247792,,,,,,0.0,0.0,0.2809682508490777,0.2705327479022318,0.293454816877527,9591.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,high_purity,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
High stage,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.6392468247731319,,,,,,0.0,0.0,0.008508664316007,0.0020951792062263,0.0157941630292628,6404.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,high_stage,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD24 high/low,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.8785723461364235,,,,,,0.0,0.0,0.0408364715665925,0.021876591552348,0.0654740693072867,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,hrd_binary_24,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD42 high/low,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.9335476956055734,,,,,,0.08,0.08,0.0112647374062164,-0.0010796825005179,0.0253894933609699,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,hrd_binary_42,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
LUAD KMT2C mutated,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.7078558102345416,,,,,,0.34,0.34,0.0238206289978678,-0.0199923733532727,0.063753528330077,515.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,luad_kmt2c_mutated,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
PARPi7 binary,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.697780179206628,,,,,,0.01,0.0111111111111111,0.0481786663064524,0.0111711504658166,0.0932479163024257,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,parpi7_binary,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
Ever smoker,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,AUROC,0.7806035341908673,,,,,,0.02,0.02,0.0125503321940729,0.0047548822781431,0.0211184612471352,2798.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,smoking_ever,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD LOH,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,Spearman r,0.6417851982435016,,,,,,0.0,0.0,0.0579398716416992,0.0168532287689287,0.1080178945617673,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_LOH,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD LST,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,Spearman r,0.6758341846594114,,,,,,0.54,0.6000000000000001,-0.0128053809136347,-0.0557630415485807,0.0184175017297121,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_LST,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD TAI,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,Spearman r,0.736107931692128,,,,,,0.0,0.0,0.0612505096429444,0.0260102868262472,0.0980680200951402,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_TAI,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
PARPi7,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,Spearman r,0.2902748719138701,,,,,,0.01,0.025,0.1091229246949609,0.0263616320075285,0.181330641185042,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,PARPi7,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
eCARD,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,Spearman r,0.5105499791955599,,,,,,0.02,0.04,0.0700834395963748,0.0245406542565356,0.1152509998818619,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,eCARD,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
High tumor purity,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.9209102935712794,,,,,,0.0,0.0,0.2792936259955779,0.2696891943472475,0.2898093028319823,9591.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,high_purity,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
High stage,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.6007197538122959,,,,,,0.0,0.0,-0.0300184066448289,-0.0448253349345762,-0.0165433451485632,6404.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,high_stage,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD24 high/low,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.856883041370591,,,,,,0.16,0.2666666666666666,0.01914716680076,-0.0068366590643275,0.0461998907224309,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,hrd_binary_24,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD42 high/low,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.8913719185423367,,,,,,0.0,0.0,-0.0309110396570202,-0.0515777368044971,-0.0100582300255577,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,hrd_binary_42,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
LUAD KMT2C mutated,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.7202158848614072,,,,,,0.25,0.25,0.0361807036247334,-0.0188840484871964,0.0844609617382417,515.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,luad_kmt2c_mutated,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
PARPi7 binary,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.6744713104297055,,,,,,0.4,0.5,0.0248697975295298,-0.0325138708072837,0.0835390152666543,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,parpi7_binary,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
Ever smoker,Supplement,,Event-level MAF stack,Event-level MAF stack,No UGA atlas,XGBoost,AUROC,0.7607298398985682,,,,,,0.43,0.5375,-0.007323362098226,-0.0235202584632369,0.0106003126056738,2798.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,smoking_ever,supplement,,MAF_stack_only,maf_only_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,auroc,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results.csv
HRD LOH,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.6738596328100667,,,,,,0.0,0.0,0.0900143062082643,0.0547231590488198,0.1260540683429014,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_LOH,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results__id_plus_best_gene_locus_multiscale_stack.csv
HRD LST,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.733377477108942,,,,,,0.0,0.0,0.0447379115358959,0.0191154680832083,0.0693415801358865,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_LST,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results__id_plus_best_gene_locus_multiscale_stack.csv
HRD TAI,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.7591561827326269,,,,,,0.0,0.0,0.0842987606834433,0.0547499785144177,0.1120465780013551,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,HRD_TAI,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results__id_plus_best_gene_locus_multiscale_stack.csv
PARPi7,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.2896270887045867,,,,,,0.0,0.0,0.1084751414856775,0.0498898245374586,0.1615937546987632,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,PARPi7,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results__id_plus_best_gene_locus_multiscale_stack.csv
eCARD,Supplement,,Signatures + MAF stack,Signatures + MAF stack,No UGA atlas,XGBoost,Spearman r,0.5419971407794687,,,,,,0.0,0.0,0.1015306011802836,0.0563136761382511,0.1434782765829848,772.0,,5.0,1.0,160.0,,,5-fold OOF CV where available,eCARD,supplement,,signatures_plus_MAF_stack,id_plus_best_gene_locus_multiscale_stack,no UGA atlas,XGBoost,spearman,20260524T162414Z,,,,maf_event_gene_locus,data\full_panel_confirmation_results__id_plus_best_gene_locus_multiscale_stack.csv
